node	Argentina	Australia	Canada	China	Czech Republic	Denmark	Germany	Ireland	Japan	Netherlands	Norway	Portugal	Singapore	UK	USA
Node_161	0.014947793373974196	0.015275707732718542	0.012521830713195814	0.024427879807101847	0.006640327991294805	0.0020766512998957073	0.008307950654886287	0.0062296068906637515	0.00598410566427558	0.0020794820898577208	0.002205739906265044	0.002076637352942781	0.014880597211929908	0.7166239016792776	0.16572178763172044
Node_162	0.9328673386167344	0.0031860067693349004	0.002607700058526862	0.005083415115434542	0.0013818155811143368	0.0004321396662625309	0.0017288526062640458	0.001296346787001936	0.0012708274697490049	0.0004327782425737048	0.00046124942405208154	0.0004321367636035533	0.0030968169549577093	0.0363626189578882	0.009359956986501968
DRR317384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_196	0.00420405864130307	0.126781300811377	0.009298013251444928	0.018081448045530045	0.004914702985724443	0.0015369909960048199	0.006149172885775171	0.004610716139217487	0.22085233037288785	0.0015398418355489919	0.0016668358097827692	0.001536980667726834	0.011017338069864074	0.5545509290759386	0.03325934041187382
Node_199	2.4773144567076326e-11	1.59219649228304e-10	0.9999999974347771	2.616420632679308e-10	7.114086546758005e-11	2.2248113553507187e-11	8.899830167594245e-11	6.674062368610165e-11	4.8443959951277e-11	2.2248728609407567e-11	2.2282376545962018e-11	2.2247964364181656e-11	1.5927446762951992e-10	1.1357403585325692e-09	4.602222811805169e-10
SRR26728093	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_202	0.0013384749935631223	0.003129041892795689	0.010412454474789631	0.0027622831820830526	0.0006125083120798847	0.00019155169955300974	0.0007739596739501744	0.0005746229784824916	0.022191527460802444	0.0004271202500182315	0.010884556498419254	0.0001915503757689535	0.002533772828532514	0.9173074956209754	0.026669079758186175
Node_365	0.0013329686045226569	0.0031147019288111717	0.010374229962186798	0.0027367696806810398	0.00060537355919482	0.00018932042517654735	0.0007650395389520226	0.0005679295284466534	0.0222082045787091	0.0004218135066800229	0.010742722624567906	0.0001893191164602957	0.0025194568473024957	0.9178587517418705	0.026373398356438097
Node_18	3.538912200890587e-08	2.2746824038512474e-07	1.8992453198733003e-07	3.7380583693343594e-07	1.0163849367694116e-07	3.178572589602104e-08	1.271561986393479e-07	9.53517632683798e-08	6.911187155246367e-08	3.178549275161941e-08	3.178574737603968e-08	3.1785478054205374e-08	2.2754871000250502e-07	0.9999977680296307	6.574331566919955e-07
Node_19	1.3542734061393716e-06	8.063677818773246e-06	6.629081044671349e-06	1.3216522386314656e-05	3.538648417335892e-06	1.1055979851530566e-06	4.95705765666961e-06	3.305441514793658e-06	2.562613827926278e-06	1.102452898274688e-06	1.1285457169068742e-06	1.101864983773907e-06	7.89105792533691e-06	0.9999188888884191	2.5154275998894197e-05
Node_77	8.457387930873681e-08	5.43485668897201e-07	4.5380577457272904e-07	8.934091374241846e-07	2.428580974818844e-07	7.594858704919408e-08	3.038956281296687e-07	3.1205568381951524e-07	1.651525000003597e-07	7.594392042324808e-08	7.594862935139508e-08	7.594379313546639e-08	5.436736464012631e-07	0.9999945801055666	1.5731994874188188e-06
Node_135	0.0012195716030583578	0.007964388001232454	0.011966963563476157	0.08227971215793906	0.007639198938021402	0.002103561396200022	0.004382005933107899	0.0032860696337820967	0.002381736105969461	0.0010954105712683488	0.001095413303078001	0.0010954581079593397	0.007841919386383277	0.2718968788463483	0.5937517124521757
Node_144	3.327531382184597e-08	2.1388670613783598e-07	1.7858475847149406e-07	3.1538185665166943e-06	9.557004872795748e-08	2.988793079889969e-08	1.195604568444138e-07	8.965879423138644e-08	6.498437075476941e-08	2.988773843010184e-08	2.988779296261253e-08	2.98877287736435e-08	2.139629127469752e-07	0.9999950989672729	6.181796078163996e-07
Node_152	1.9935596388480504e-11	1.2803184929292962e-10	1.0690124270764833e-10	2.8583390031999853e-10	5.720674086003368e-11	1.7890411531917647e-11	7.167134577396501e-11	5.3667842910530597e-11	3.8921421698622767e-11	1.7890244572859614e-11	1.7893899302986178e-11	1.7890157205948245e-11	1.2807404448403803e-10	0.9999999975146875	1.5235038120428429e-09
ERR7253705	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR7253806	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4298294	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR7253668	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR12051642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR5412031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR32296699	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR32309033	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR25361510	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_195	0.0002883154062569889	0.0057408789458972325	0.001030621529199703	0.0020195384735246175	0.0005490527084360109	0.00017170703374017965	0.000686904507482928	0.0005150924117355006	0.008849839434731941	0.00017181741520761726	0.00017676648086127264	0.0001717058814794307	0.0012297791317951443	0.972404511582451	0.005993469057200397
SRR26728077	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR26728012	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_201	0.0028861172609131024	0.016892428065189063	0.01646809704616568	0.027038579527970587	0.007309884002587304	0.0022860437252762112	0.009147107496699391	0.006857749212686503	0.011569415029615024	0.011562900134126091	0.42338258091892544	0.002286028383841938	0.01671771464424436	0.3914325149182596	0.05416283963349978
SRR30795411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_205	0.0013338663367239935	0.0031222442433628044	0.010378001719147692	0.00274993799437383	0.0006089991509443733	0.00019045426824507503	0.0007695727034784168	0.0005713308682601765	0.022203587987682752	0.0004228718034489388	0.010740427586101236	0.00019045295193834323	0.0025347326130701286	0.9177899178908313	0.02639360188239088
Node_364	0.0013305582589955304	0.003114843489262888	0.010354883796715529	0.0027354953595643814	0.0006048667047023632	0.0001891619149495824	0.0007644102114040586	0.0005674540244817849	0.022221308240556452	0.00042119218712396896	0.010721556183768563	0.0001891606073742652	0.002516082969175099	0.917943604260709	0.026325421791216566
ERR5412328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_17	1.3947934980520373e-07	8.965424489179069e-07	7.485681706820849e-07	1.4733129359660779e-06	4.005980003282745e-07	1.2528030189981917e-07	5.011589594997869e-07	3.7581987144766554e-07	2.72393269397876e-07	1.252794690082765e-07	1.2527975729499652e-07	1.2527942718800048e-07	8.968614360626667e-07	0.9999912030014053	2.59114519722449e-06
SRR25361502	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5412087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_30	0.0003289347361890331	0.00211433623318826	0.0017653654470856294	0.003474543951012015	0.0009447396274978669	0.00029545148706045465	0.0011818832857995278	0.0008863226057746112	0.0006423879888886413	0.0002954495907314131	0.0002954496997771386	0.00029544950496058066	0.0021150899650554424	0.9792538867579781	0.006110709119001257
Node_76	1.4112920268492872e-09	9.069201273251599e-09	7.572702632697396e-09	1.4908397201799992e-08	4.0525973856445715e-09	1.2673617307577348e-09	5.071133280087202e-09	8.826791571171961e-08	2.755915481436777e-09	1.2672840488477703e-09	1.2673624137820936e-09	1.2672819295820872e-09	9.07233833618995e-09	0.9999998264971868	2.6252029782831362e-08
SRR30795526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_134	0.0003957345738364164	0.002767531023441319	0.01181193467247371	0.12818733277697414	0.008528112830886598	0.0021569144061046697	0.0014219007955399779	0.00106628976266972	0.000772842365494658	0.0003554474446330206	0.0003554479979634706	0.00035553293777046283	0.002544607746058169	0.20956223039640764	0.629718140269746
ERR5412026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_143	1.8594838807591162e-07	1.1952431347406494e-06	9.979684962805454e-07	1.7651370053339453e-05	5.340652555388062e-07	1.6701995877955775e-07	6.681244550938254e-07	5.010319676465725e-07	3.631448837187845e-07	1.6701888664532937e-07	1.6701899126353753e-07	1.6701883719071226e-07	1.1956691820843184e-06	0.9999725849293369	3.454428172585174e-06
Node_146	9.836758573373057e-08	6.322899175356283e-07	5.27930588649175e-07	1.2595751721202873e-06	2.8252334107287365e-07	8.835444058351795e-08	3.534409897576873e-07	2.650485600450191e-07	1.9210543961880772e-07	8.835387369612765e-08	8.835390965482922e-08	8.835384797101419e-08	6.325153171389199e-07	0.99999357423557	1.828551446333408e-06
Node_151	2.2635431655118907e-10	1.454911490468463e-09	1.214779140064951e-09	2.428604582947028e-09	6.500911612969527e-10	2.0330509797043092e-10	8.139647427171493e-10	6.098811265604997e-10	4.420494072918643e-10	2.0330376758577498e-10	2.0330566569063617e-10	2.0330366750119304e-10	1.4554284243797534e-09	0.9999999594743441	3.041637327436247e-08
Node_167	1.6367722785314105e-07	2.5094965092289062e-06	6.847240383033091e-07	1.3443176680681943e-06	3.654994378259223e-07	1.1430382434458202e-07	4.572569959605746e-07	3.4289237543856625e-07	3.4262196454388307e-06	1.1434488408339084e-07	1.1620022078981095e-07	1.1430305754064157e-07	8.184912140357336e-07	0.9999861486633467	3.279609554381234e-06
Node_194	7.3965619016088e-05	0.0007932504570647382	0.0003555359757495036	0.0006974300217019488	0.00018962804087397034	5.930299212948819e-05	0.000237230058201598	0.00017789906847934	0.0008218894317230095	5.931172534881862e-05	5.9716325213488215e-05	5.9302594392299834e-05	0.0004245860881108638	0.9845988795527413	0.01139207204925352
ERR5384764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ERR2759462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ERR494970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_204	0.001335694203241827	0.0031353748577711087	0.010386995992393287	0.0027721191852143096	0.0006150654379317173	0.0001923513978492169	0.0007771597657897083	0.0005770219401504762	0.022202191540387946	0.00042471002766601826	0.010739651417726018	0.000192350068830828	0.002559971882784455	0.9176564084071183	0.026432933875144844
Node_214	0.0002264521095419955	0.013739682723065125	0.0014567845623752538	0.006097796638178883	0.00040875465370665575	0.00012783116753275914	0.0005119375463260494	0.00038347213714279293	0.0019163584104670696	0.00014526110133896575	0.000919048844038114	0.00012783030739698157	0.0010035840936942675	0.9686076011915862	0.0043276045136091176
Node_363	0.0005209757179520243	0.0021329840310308525	0.0035188968303535724	0.00295885632510034	0.0007730521424313041	0.0002417591008669741	0.0010037194533721494	0.0007252368857454948	0.07920369736730257	0.00029392890639636925	0.002609924848229541	0.00024175747090853574	0.002090638027972689	0.8936401472602248	0.010044425632112882
Node_4	9.958382235983147e-09	6.40107782721649e-08	5.344581155488744e-08	1.0519058200184184e-07	2.8601656466108595e-08	8.944688775296693e-09	3.5781096416467345e-08	2.6832571934469784e-08	1.944806808335205e-08	8.944631388203731e-09	8.944634682550446e-09	8.94462879167818e-09	6.403359721560491e-08	0.9999993719193381	1.8499953396515818e-07
Node_16	2.0872469689852886e-07	1.3416466762407241e-06	1.1202081490312827e-06	2.204762984575573e-06	5.994821245217629e-07	1.8747798880453213e-07	7.499610188597589e-07	5.624026446196096e-07	4.07625659922127e-07	1.8747678604481884e-07	1.8747685462346234e-07	1.8747673163300565e-07	1.342124955636269e-06	0.9999868356181312	3.877534597388088e-06
Node_21	4.8390541987578565e-08	3.110461324240205e-07	2.5970802786464915e-07	5.111502251887244e-07	1.389833848702202e-07	4.346472464179418e-08	1.7387027373327477e-07	1.303872257029367e-07	9.450355848411172e-08	4.346444577957383e-08	4.346446169588975e-08	4.346443316440435e-08	3.1115701625887086e-07	0.9999969479814815	8.989640666477886e-07
Node_29	4.8467926229119485e-08	3.115435451017313e-07	2.6012334267512843e-07	5.119676364194384e-07	1.392056416045205e-07	4.3534231711043954e-08	1.7414832020070483e-07	1.3059573550456236e-07	9.465468483852692e-08	4.353395240289241e-08	4.353396834464505e-08	4.3533939767549965e-08	3.116546062576443e-07	0.9999969431008146	9.004016544338717e-07
Node_71	1.6193661195139904e-13	1.0406678512262815e-12	8.689427522522135e-13	1.7106283066178159e-12	4.650215183510136e-13	1.45425679068577e-13	5.818755181948262e-13	8.837660787947113e-12	3.162271867028532e-13	1.4541782819241614e-13	1.4542562983727292e-13	1.45417611778783e-13	1.0410292881882398e-12	0.9999999999813826	3.0117295570168086e-12
Node_75	3.798983316762459e-08	2.441898260885379e-07	2.0388671102773346e-07	4.012882247585932e-07	1.0911051774067468e-07	3.4122465969673695e-08	1.3650014020205832e-07	2.3907163063921478e-06	7.419141165382017e-08	3.4122177934162964e-08	3.41222678384506e-08	3.412216629011401e-08	2.4427678115245845e-07	0.9999953155799938	7.05781176046041e-07
Node_103	0.0005841392217717056	0.0038867239249592493	0.02738693120126883	0.07929291413528022	0.010333046170109434	0.005034239880559495	0.0020988499888245516	0.0015739429115860352	0.0011407848480883916	0.0005246734956951775	0.0005246739372274583	0.0005247238165228761	0.0037560777774118645	0.16850203327693392	0.6948362454137607
Node_133	0.00039570029816206673	0.0027676105904032664	0.011797950961942114	0.12835310457676116	0.008529199546092828	0.0021543176003343397	0.0014217776387727306	0.0010661974157981833	0.0007727754292473835	0.00035541666081251143	0.0003554172135287327	0.0003555022686595583	0.002544387368223256	0.20961784401995187	0.62951279841131
SRR18969533	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_142	1.5224115368322748e-11	9.785801129702643e-11	8.17065652577754e-11	1.6286824030952534e-10	4.372546777801086e-11	1.3674407331269798e-11	5.4701208082302243e-11	4.1020937421192577e-11	2.973169999654994e-11	1.367431960342808e-11	1.3674324611072637e-11	1.3674315634572968e-11	9.78928963859458e-11	0.9999999990377509	2.828224706861647e-10
ERR5413928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_145	5.605158082803338e-07	3.602899701406163e-06	3.0082417960745828e-06	7.1779037430468825e-06	1.6098679362632045e-06	5.034592201554773e-07	2.0139687422849017e-06	1.5102935475469973e-06	1.0946506439000279e-06	5.034559901755529e-07	5.034561779725968e-07	5.034558439745273e-07	3.604184084339398e-06	0.9999633896447117	1.0414002052936618e-05
Node_149	2.1539690809997902e-07	1.3845345094615827e-06	1.156017353585667e-06	2.2752416807183596e-06	6.186455077222607e-07	1.9347101577597043e-07	2.5684880995779465e-05	5.803807242844072e-07	4.2065605132011914e-07	1.9346977456832737e-07	1.934698453378507e-07	1.9346971841718716e-07	1.3850280778091252e-06	3.479587185074365e-05	0.9999307094659864
Node_150	4.4043450659739595e-14	2.830982663460592e-13	2.3637300264483226e-13	4.689732466089985e-13	1.264955036544065e-13	3.955934716631408e-14	1.5831647886286594e-13	1.1867141232767925e-13	8.601340258568983e-14	3.95590907800397e-14	3.9559286629056e-14	3.95590752132069e-14	2.831990158052672e-13	0.9999999999946115	3.4250371134786464e-12
ERR5412379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_166	1.63045498917748e-11	2.497627414198154e-10	6.823714979050157e-11	1.3397053436501908e-10	3.642454651493158e-11	1.1391166540351958e-11	4.556881944263204e-11	3.4171596413813846e-11	3.4083416468853387e-10	1.1395250374075491e-11	1.1579790006486403e-11	1.1391090123097748e-11	8.15682694269417e-11	0.9999999986207408	3.266593604688575e-10
Node_193	7.351727727764982e-05	0.0007882143827030486	0.00035341687754865387	0.000693262672825635	0.00018849496207860126	5.894864072359251e-05	0.00023581254242369153	0.00017683607346425417	0.0008164219949932866	5.8957314441467674e-05	5.9359171843976845e-05	5.89482453630468e-05	0.00042204903498821715	0.9846603029134402	0.011355457895884654
SRR12051506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_203	5.648725878893742e-07	3.6237411498201488e-06	3.0358543805819816e-06	5.951859888689609e-06	1.6181475150581328e-06	5.060485197044243e-07	2.0243366386183785e-06	1.5180610138489386e-06	1.1289112888469014e-06	5.063506657514583e-07	5.199078677939057e-07	5.060451262428889e-07	3.6242752397370926e-06	2.695926594796858e-05	0.9999479123221695
SRR14719232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Node_207	0.00022670752955615027	0.01373234596234823	0.0014579789133736198	0.006097786055624806	0.0004096648692950239	0.0001281158222059691	0.0005130758160086245	0.0003843260536118358	0.001915779786257498	0.00014553301388118704	0.00091875518785435	0.00012811496016352996	0.0010055572338652581	0.9686039975285634	0.004332261267390511
Node_213	0.00022651487367380678	0.013768947741463809	0.001456849120478386	0.006109744557610126	0.00040920744595065377	0.00012797277072047967	0.0005125033426586923	0.0003838969230583574	0.0019148184713778278	0.0001453830451016082	0.0009182981051005472	0.00012797190963846674	0.0010045018248200008	0.9685647555434116	0.004328634324935615
Node_225	0.0002963710091483052	0.0018077863865587755	0.0016484129025641186	0.0029270871637492074	0.0007933673990754889	0.00024811235924836737	0.000995443201188688	0.0007442956237089236	0.8991398499193347	0.0002522834073701308	0.0004375157271017601	0.00024811069477771947	0.0018049832108918637	0.08312133526525213	0.005535045730029801
Node_362	1.1621358830493383e-06	1.9073177233275157e-05	7.690944824798132e-06	1.0266638285694924e-05	2.2678423035983627e-06	7.092296708356321e-07	7.485930500431383e-05	2.127570483091247e-06	0.00011793520163126742	7.864053334696771e-07	4.212596982561563e-06	7.092249019437501e-07	0.00020107538409524275	0.9995268811677118	3.0243175654997646e-05
Node_2	1.0121635433305552e-12	6.506014192465599e-12	5.432197793737429e-12	1.0691502866760076e-11	2.9070539043787133e-12	9.091323944313101e-13	3.6367675464978145e-12	2.7272452943353434e-12	1.976689088372804e-12	9.091265616501079e-13	9.091268964364757e-13	9.091262977420273e-13	6.508333495274699e-12	0.9999999999361623	1.8803233233622938e-11
Node_3	9.939818734455936e-09	6.389145590362876e-08	5.3346183331442525e-08	1.0499449631642624e-07	2.8548340186901603e-08	8.928015003314993e-09	3.571439650456259e-08	2.678255341381971e-08	1.941181485173967e-08	8.927957725895647e-09	8.927960991663204e-09	8.927955134715671e-09	6.391423236755407e-08	0.9999993730901446	1.8465467482920094e-07
Node_15	2.0785013202144686e-11	1.3360251226923533e-10	1.1155144318204608e-10	2.1955249389717857e-10	5.96970270302633e-11	1.866924484891351e-11	7.468186520195079e-11	5.600461549129953e-11	4.059176920081183e-11	1.8669125076903338e-11	1.866913190603296e-11	1.8669119658520787e-11	1.3365013980779895e-10	0.9999999986890777	3.861287571430312e-10
ERR5411978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_23	4.843010884200454e-12	3.113004614039435e-11	2.5992037989470236e-11	5.115681706314925e-11	1.3909702557724316e-11	4.3500263868637205e-12	1.7401243993995596e-11	1.30493835972127e-11	9.458082995912334e-12	4.349998477848867e-12	4.350000070772295e-12	4.349997215300717e-12	3.114114359038281e-11	0.9999999996945487	8.996991106638894e-11
Node_28	1.6681328483554016e-11	1.0722472830682615e-10	8.952730741570218e-11	1.7620519335529285e-10	4.791075703094388e-11	1.498328641147023e-11	5.993706682188127e-11	4.494735603754717e-11	3.2577541769583646e-11	1.498319028663216e-11	1.4983195767349087e-11	1.498318593802916e-11	1.0726295251258228e-10	0.9999999989478994	3.098935070298416e-10
ERR494917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_70	2.3013159044646612e-14	1.4792462815220786e-13	1.2350970050322815e-13	2.430884506898425e-13	6.60965181143991e-14	2.067057823454637e-14	8.268773681533422e-14	6.300619816430523e-14	4.4943189476834745e-14	2.0670444887953205e-14	2.0670453272371528e-14	2.0670438870214826e-14	1.479773603225839e-13	0.9999999999985476	4.2752197942517955e-13
Node_74	0.0002017855548951706	0.0012970430562207966	0.0010829663481687897	0.0021314646947901	0.0005795520839382417	0.0001812452025724474	0.0007250282435172824	0.022237269023554704	0.00039407397002577736	0.00018124403976042371	0.00018124410610121774	0.0001812439871566087	0.001297505434962263	0.9655797099374893	0.0037486243168467987
ERR5413647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_80	0.0001813421998912201	0.0011789048428321352	0.00341139255604641	0.009266841831860394	0.001390992264529957	0.0006162477020317278	0.0006515740652341492	0.0004886209698792993	0.0003541493579911425	0.00016288168309826591	0.00016288176777337323	0.00016288671009421707	0.0011660514140655102	0.02254784705962374	0.9582573855750485
Node_102	0.0019383784349367439	0.012504541539012542	0.2465505772501956	0.045394525662615266	0.04659557304981723	0.045651911509981456	0.006964716440180396	0.005222903377186827	0.003785525836369986	0.0017410535839177791	0.0017410543058441587	0.001741070279290859	0.012464004278039767	0.29859993176800986	0.26910423268460143
Node_111	0.0003372141349973333	0.0027299928581798086	0.005095133355480857	0.31516918313193937	0.011143038451388766	0.0009137849567749018	0.001211632186259813	0.0009086118204207143	0.0006585566632660185	0.0003028855344892694	0.0003028857888316891	0.00030291455363262823	0.00216832303240577	0.10735522943293686	0.5514006140989962
Node_132	0.0011437179455576997	0.007500414506697505	0.012560978902291959	0.09451975383629269	0.008192906731935089	0.0022215827321336546	0.004109451794250059	0.0030817111515339265	0.002233605341086427	0.0010272876757852947	0.0010272883321935415	0.001027660566962997	0.007354235437900897	0.4196991751678651	0.43430022987751304
ERR119102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_141	2.3039916313905338e-14	1.480966440485043e-13	1.2365332128461428e-13	2.435755440036421e-13	6.617337662802528e-14	2.0694614660151954e-14	8.278387450204977e-14	6.208038654814094e-14	4.499544726274874e-14	2.0694481894448924e-14	2.0694489464868778e-14	2.0694475888232985e-14	1.481494385542715e-13	0.9999999999985467	4.2801869638256125e-13
ERR5412451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR29408760	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR30795419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_148	4.3053033201334497e-07	2.7673753876079165e-06	2.310620609380615e-06	4.5477001719706595e-06	1.2365342575611115e-06	3.8670536820504474e-07	5.1380986867616854e-05	1.1600514980672768e-06	8.407975352842231e-07	3.867028873080654e-07	3.86703028760499e-07	3.867027750744719e-07	2.768361920545753e-06	4.461327972839581e-05	0.9998863969476322
SRR6046473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_165	2.314462345424238e-14	1.6318657166319312e-13	1.2229898799336784e-13	2.4067250283062584e-13	6.54393793918989e-14	2.046506932340795e-14	8.186574964831059e-14	6.139178887853219e-14	7.593057044718347e-14	2.0465351453396462e-14	2.048371179051448e-14	2.0464932087639923e-14	1.4650822175891096e-13	0.9999999999985054	4.3232743776767726e-13
ERR5414250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_172	7.396516431064181e-05	0.0007908951491153557	0.0003558464811312368	0.000698046010277336	0.000189795570246836	5.9355384133673766e-05	0.00023743962090763842	0.0001780562357403392	0.0008168742649673154	5.936404955917538e-05	5.97656548317405e-05	5.9354986045671256e-05	0.00042496081770917473	0.9846259721928683	0.011370308418155667
Node_192	6.771257450893757e-08	5.401553760695238e-07	2.82119293448883e-06	6.875634648361829e-07	1.869489220407994e-07	5.846514262203459e-08	2.3387671933841964e-07	1.7538566007447454e-07	3.5586256668218086e-07	5.846777598645206e-08	5.860134957706638e-08	5.846475054947432e-08	4.185576129968347e-07	0.9999700054959739	2.4273249176139696e-05
SRR30795460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR30795582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_206	1.7823887778139876e-10	1.1731407962186454e-09	9.571328289397e-10	1.8910221472424046e-09	5.113832216477742e-10	1.5992653321949102e-10	6.397492810432598e-10	4.797528808444025e-10	3.513831115238231e-10	1.599644604374623e-10	1.6169373409536923e-10	1.5992546079341171e-10	1.145086176762782e-09	0.9999999887201393	3.311461199974641e-09
ERR5412640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_208	0.0002286099814985629	0.013778635721148125	0.0014680193743832318	0.006202128485761406	0.0004152989243740321	0.00012987777852154614	0.0005201236947776272	0.0003896116281961711	0.0019184581643949769	0.00014728269697373333	0.0009199605392981464	0.0001298769046660217	0.0010181123506604196	0.9683664850671334	0.0043675186882126075
Node_212	0.00022660300497281263	0.013799235253394607	0.0014570668373113953	0.0061067408864295585	0.0004097160658181775	0.00012813183306188466	0.0005131390210102781	0.0003843740835174695	0.001913431961525888	0.00014552367634728183	0.0009176205867386419	0.00012813097091635375	0.0010055507708266141	0.968534591149781	0.004330143898347953
DRR317461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_224	8.696952659802002e-06	5.498706095808744e-05	4.722013892427783e-05	8.995028478879024e-05	2.4434073697333575e-05	7.641347100397082e-06	3.0594962797532136e-05	2.292276464776517e-05	0.998419281889926	7.68058301650543e-06	9.424526582151012e-06	7.641295853186258e-06	5.497420409173015e-05	0.0010527086082242577	0.00016184130673203726
