node	Argentina	Australia	Brazil	Canada	China	Czech Republic	Denmark	Germany	Ireland	Japan	Norway	Portugal	Singapore	Spain	Taiwan	Thailand	UK	USA
Node_173	5.3525158244962115e-18	5.628005829840773e-17	0.9999999999999988	4.295308089344692e-17	7.1120735400642e-17	1.6051770206393388e-17	1.0703644190525468e-17	4.830492352901648e-17	1.0703601998789519e-17	1.5828729423999405e-16	2.1413457389763615e-17	5.352639766265905e-18	2.614310443699322e-16	2.089812163004704e-17	2.344270165421686e-17	1.6209665813831747e-17	3.4787858374562054e-16	1.8341470813850044e-16
Node_179	5.3524968649854374e-18	5.627985894498047e-17	0.9999999999999988	4.29529287464139e-17	7.11204834790417e-17	1.6051713348324984e-17	1.070360627641853e-17	4.8304752424857194e-17	1.0703564084831944e-17	1.5828673355978946e-16	2.14133815396979e-17	5.352620806316065e-18	2.6143011833722603e-16	2.0898047605387218e-17	2.344261861622684e-17	1.620960839647056e-17	3.4787735150119794e-16	1.834140584527719e-16
Node_180	7.465786083543041e-16	7.850044536109105e-15	0.9999999999998189	5.991173573219182e-15	9.92004907627586e-15	2.2389300013774555e-15	1.4929636914869417e-15	6.737658283961871e-15	1.492957806507129e-15	2.2078198687994495e-14	2.9867878474901074e-15	7.465958959769728e-16	3.6464875898743426e-14	2.914907881705865e-15	3.269830515394604e-15	2.2609535668804467e-15	4.852273537248527e-14	2.5583015920674987e-14
ERR1045702	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_189	5.352515807645727e-18	5.628005812122962e-17	0.9999999999999988	4.295308075822413e-17	7.112073517674319e-17	1.605177015585999e-17	1.0703644156828867e-17	4.8304923376945285e-17	1.0703601965092963e-17	1.5828729374168173e-16	2.141345732235082e-17	5.352639749414987e-18	2.614310435469078e-16	2.08981215642566e-17	2.3442701580415693e-17	1.620966576280127e-17	3.4787858265044623e-16	1.8341470756108325e-16
SRR32572289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_240	4.368037154674836e-12	4.5928567756798196e-11	4.518190680613592e-12	3.505279748855065e-11	5.803962564221645e-11	1.3099396799341108e-11	8.73494204363894e-12	3.942028527273498e-11	8.734907612153509e-12	0.9999999990639267	1.747491844124287e-11	4.368138300056297e-12	2.1334649959690342e-10	1.7054367466825824e-11	1.91309274347125e-11	1.3228250949887336e-11	2.838938975504182e-10	1.4967956866119333e-10
SRR32572294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR32572295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_247	2.03290678193202e-06	2.137538980804998e-05	2.1027889991391815e-06	1.631375082602051e-05	2.701193795079822e-05	6.096526116793465e-06	4.0652866016242996e-06	1.8346401928122746e-05	4.0652705770352765e-06	0.9995643467006129	8.132916217274342e-06	2.032953855508698e-06	9.929254962216279e-05	7.937189647703912e-06	8.903631253469553e-06	6.156495496001966e-06	0.00013212566863395232	6.966163507156644e-05
Node_250	6.751711503999345e-15	7.099217069477328e-14	6.983805062856042e-15	5.41814017762e-14	8.971233399811797e-14	2.0247847015428474e-14	1.3501672855434958e-14	6.093226411365777e-14	1.3501619634400417e-14	0.9999999999985529	2.7011127353831504e-14	6.751867845260055e-15	3.29771465915007e-13	2.6361078200986997e-14	2.9570834726319623e-14	2.0447017951886728e-14	4.3881716801697265e-13	2.3136095913515673e-13
SRR18969497	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR18969496	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_264	2.1128245085908654e-14	2.2215700133696385e-13	2.185453938795085e-14	1.6955077762877074e-13	2.807464487626199e-13	6.336193037139185e-14	4.2251013389777325e-14	1.9073404710935508e-13	4.225084684433911e-14	6.248151097777171e-13	8.452637800658502e-14	2.112873432733455e-14	1.0319594371953987e-12	8.249216819015338e-14	9.254392945878482e-14	6.398519935398598e-14	0.9999999999962202	7.241296354806425e-13
ERR5412839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR6045725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR6045687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR12051590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR12051589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DRR317588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Node_282	1.900672008189411e-10	1.998498181710673e-09	1.9660085869722396e-10	1.5252587979065653e-09	2.5254888658815114e-09	5.699964523965616e-10	3.800851331526103e-10	1.7153020938159211e-09	3.800836349427088e-10	5.620763007186405e-09	7.603893270714582e-10	1.9007160197650464e-10	9.283385486489368e-09	7.420898154879653e-10	7.479102241853159e-07	5.756033066451947e-10	0.9999992189230575	6.513034492550681e-09
DRR317577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Node_290	3.106010944266867e-08	3.2658750189902415e-07	3.2127816695086396e-08	2.492523966569171e-07	1.0679581539521107e-05	9.314680353849465e-08	6.211216760383046e-08	2.803085989356895e-07	6.211192296164829e-08	9.185252034811682e-07	1.2426013334293871e-07	3.106082866501261e-08	1.5170603806364478e-06	1.212696919092382e-07	0.9999557355547761	9.406305572739085e-08	2.030117788196395e-05	9.34073919078735e-06
ERR494910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_301	7.415819330006675e-12	8.206136384214418e-11	7.670741937328079e-12	5.951077235174645e-11	1.0679243502641616e-10	2.35587106246895e-11	1.4829716360451525e-11	6.692564753104766e-11	1.7212173081015467e-11	2.2176216124110254e-10	2.966797977658131e-11	7.415991061302998e-12	3.650168226502764e-10	2.8953990877320198e-11	5.2663015458012346e-11	2.2458215577546066e-11	0.9999999986308062	2.552782103167022e-10
DRR317469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_306	9.566103176745838e-08	1.0986893110442368e-06	9.894942898369421e-08	7.676647030650407e-07	1.4586590485090562e-06	3.16854056813035e-07	1.9129726666254015e-07	8.633134431376369e-07	2.4542851453394787e-07	0.9999635528336456	3.8270478683633863e-07	9.566324714956832e-08	4.736150309190316e-06	3.7349462250446543e-07	8.775527296475939e-07	2.897017840432105e-07	2.125100285846863e-05	3.3043792120145555e-06
Node_310	2.564387165040425e-11	6.558345321939412e-10	2.6525392945112076e-11	2.0578907181791726e-10	1.1210024123013562e-09	2.0158708992693538e-10	5.128109603955735e-11	2.3142863523852652e-10	1.2668986825901136e-09	9.835616645692611e-10	1.0259174770529419e-10	2.5644466597275213e-11	1.5179531297228486e-09	1.0012277724464168e-10	2.0198641416897546e-09	7.766043409546856e-11	0.9999999712966755	2.00899354278646e-08
SRR12051595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_312	5.849292611063914e-12	6.905509000021202e-11	6.050365055987461e-12	4.693965672702614e-11	9.297860544705635e-11	1.9979579471314056e-11	1.1697068991963453e-11	5.2788192492907094e-11	0.9999999922982407	1.7738187729846114e-10	2.3400879548489507e-11	5.8494280784377026e-12	2.908852395373951e-10	2.2837714536319944e-11	6.291809914400949e-11	1.7714114967121018e-11	6.5834253249043875e-09	2.1200860091483127e-10
Node_315	3.151190839591211e-08	3.992284846922836e-07	3.25951464707794e-08	2.528782061176486e-07	5.558739159151824e-07	1.1642004409645096e-07	6.3015648404454e-08	2.843859608626376e-07	6.975373506605415e-06	9.714758793298454e-07	1.260676156520803e-07	3.1512638280122375e-08	1.5857870752441108e-06	1.2303367541217693e-07	4.733469494190273e-07	9.543129639089922e-08	0.999986698218632	1.1838434168724841e-06
Node_319	3.3331966179475683e-13	6.371079158289471e-12	3.4477769677269633e-13	2.674837886061141e-12	3.895660526151845e-11	1.9249881079685434e-12	6.665529217970961e-13	3.0081145890250682e-12	8.776707734746632e-13	1.0068251550068379e-11	1.3334900090348094e-12	3.333273811712719e-13	1.8192912548405125e-11	1.3013982700881614e-12	3.2864620027022796e-12	1.0094319404280126e-12	0.9999999998977921	1.1524682218238514e-11
Node_324	2.1661712061809903e-08	2.532962786485724e-07	2.240634456582813e-08	1.7383177404929524e-07	5.953607485488516e-07	7.320408970380067e-08	4.331780905870791e-08	1.954907524686885e-07	4.5198064537067003e-08	6.424717911532137e-07	8.666058418798362e-08	2.166221366576146e-08	1.0750515519764935e-06	8.457501261698967e-08	1.1114232094339627e-07	6.560076157692896e-08	0.9999957458703514	7.431978388472559e-07
SRR32604952	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_338	2.138860071499633e-06	6.13406464369499e-05	2.2123844876444747e-06	1.7164023455295656e-05	0.0004977360989632094	1.8957320696186937e-05	4.277165716529056e-06	1.9302600464896043e-05	7.138750665009133e-06	6.611351182615285e-05	8.556796562132883e-06	2.138909613339003e-06	0.00013039297220306592	8.350868899704394e-06	3.4126117833647426e-05	6.4773668275829485e-06	0.9990388896856668	7.46859196103747e-05
SRR28858255	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_342	4.6540659528799065e-05	0.948794530499912	4.814051866147388e-05	0.0003734816476549382	0.0024088504400514195	0.00045578721127596746	9.306925498035503e-05	0.00042001614251028997	0.00015642939663006164	0.0014396945781876194	0.000186192150090737	4.654173754321813e-05	0.0028859599094081395	0.000181711254238256	0.0007520286161798402	0.00014094466880100427	0.039944415941694345	0.0016256653726515482
SRR14719170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SRR29408730	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR363424	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR363477	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR14043034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SRR14043058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SRR14043040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Node_354	1.6156657683118262e-13	1.698822882787465e-12	1.6712051108723473e-13	1.2965458621456858e-12	2.1467911795454365e-12	4.845253427294175e-13	3.2685268371722127e-13	1.458092118656061e-12	3.2308999943446644e-13	4.777931010816801e-12	6.463687585473142e-13	1.615703180340601e-13	7.891471211927081e-12	6.308132632725404e-13	7.105042638782396e-13	0.9999999999610806	1.0500772762458298e-11	5.53640383110569e-12
SRR14043022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SRR14043051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SRR19357811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Node_361	9.660723250179694e-17	1.0157953488363893e-15	9.992815585432237e-17	7.75257545453893e-16	1.2836538275577838e-15	2.897174240652327e-16	1.9319642533776832e-16	8.718526267013001e-16	1.9318866151472817e-16	2.8585897657738404e-15	3.8649018976369155e-16	9.660946953703621e-17	4.796690380774797e-15	3.7718892598849455e-16	0.9999999999999765	2.959116191610737e-16	6.296817269484766e-15	3.414696324519593e-15
Node_367	1.9539965861378045e-07	2.054567338193932e-06	2.021166224744856e-07	1.5680509253780687e-06	2.596343084848971e-06	5.859880708144495e-07	3.9079378467771464e-07	1.7634260026138804e-06	3.9074712739015315e-07	5.789230246848912e-06	7.817225396265599e-07	1.9540418336315047e-07	1.0047288733332867e-05	7.62909623466802e-07	0.000767663734641041	6.133004131415477e-07	1.2821678680629055e-05	0.9991915772983235
Node_372	2.4481457565509015e-07	2.5741528823062416e-06	2.532302033457734e-07	1.964609508862161e-06	3.2529434637663607e-06	7.341803394507775e-07	5.481146439680343e-07	2.20938569877444e-06	4.895652723075286e-07	2.1219825225155985e-05	9.794135462455948e-07	2.4482039318052923e-07	0.0006652767696142907	9.558430200518367e-07	0.9981617541526367	2.870403735046627e-05	0.00018227387578215802	0.0009263202658434307
SRR14719306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Node_376	1.960282955588491e-05	0.000206117733424158	2.027668691535462e-05	0.00015730959300118842	0.0002604696182137125	5.87873324396538e-05	3.935083718106761e-05	0.00017690993760573106	3.92004270977479e-05	0.0006370620850898741	7.842374861295939e-05	1.960328385651699e-05	0.9593826654055135	7.653640457517406e-05	0.03674353909678545	0.00013112862641602872	0.0012751324384179434	0.0006778839152979864
SRR14719142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Node_381	6.849953089780974e-07	7.202515076553241e-06	7.08542375372551e-07	5.49697747431523e-06	9.101770404405975e-06	2.0542465735183567e-06	1.3698130561598308e-06	6.181886631047456e-06	1.3698076565761336e-06	2.0257028208285943e-05	2.740415599307647e-06	6.850111705904008e-07	0.9998664049028266	2.6744648222283847e-06	3.0002059065803723e-06	2.0744534925237345e-06	4.452022297111205e-05	2.3472740445989995e-05
Node_383	2.8600129246872222e-08	3.007215661240632e-07	2.9583273413615812e-08	2.2951144952278234e-07	3.800198432872187e-07	8.576951804040812e-08	5.7192848916298325e-08	2.5810798167087355e-07	5.71926194442546e-08	8.459643467080054e-07	1.1441865265805047e-07	2.8600791506527706e-08	0.9999944124157322	1.1166505606606167e-07	1.3475826380007637e-07	8.661513086305178e-08	1.8588217413478344e-06	9.800410552556304e-07
Node_384	1.3438933529480888e-08	1.4130625436658223e-07	1.3900903788173601e-08	1.0784528590072713e-07	1.7856777395553677e-07	4.030229520734137e-08	2.6874387482851632e-08	1.2128252916381956e-07	2.687427754560628e-08	3.9760866177407656e-07	5.376425590009587e-08	1.3439244719561376e-08	0.9999973693723312	5.24703665877145e-08	6.829662260206275e-08	4.070065093190952e-08	8.734430018832309e-07	4.6051222351961067e-07
Node_439	1.9173066508612935e-05	0.00020196288688031352	1.9829233592290763e-05	0.00015403505843960505	0.017330892243869987	5.750316285023807e-05	3.833552376246422e-05	0.00017393407436359576	3.8335372730081e-05	0.9384127924182203	7.669314207228928e-05	1.9170690409781592e-05	0.004859535868025507	7.616596902476024e-05	0.03645408933861741	5.805555752991235e-05	0.0012558221284360536	0.0007536742646665738
Node_452	1.745749270260529e-05	0.0001895776152338369	1.8009379928583274e-05	0.00038764996554705393	0.00024324905759895158	5.243063944536912e-05	3.481723129105113e-05	0.0014415366477285754	3.4817095353876544e-05	0.001132600472970353	6.96545293640651e-05	1.7411275523417995e-05	0.0010413675612558906	0.0018937791552299116	0.9874360516121244	5.2727436411344066e-05	0.0037404852316391384	0.0021963776006515574
Node_457	1.0173788725074954e-10	1.0699665936115114e-09	1.0523338449048585e-10	8.165081909728646e-10	1.3521362690866058e-09	3.0510671673625773e-10	2.0344593213501364e-10	9.185637786203669e-10	2.0344513023003014e-10	3.025674444670191e-09	4.070091196367205e-10	1.0173850767913059e-10	4.974947297014867e-09	3.978165376992793e-10	1.9103238650165314e-08	3.080997941878783e-10	6.617488918256093e-09	0.9999999599878427
Node_506	1.2752530750759314e-05	0.0010687484543358324	5.700650474413793e-06	6.750051350209555e-05	0.00010773245050991058	5.020436963309949e-05	1.1020971674270131e-05	5.260253470592177e-05	1.1020928480613951e-05	0.0002684718534100554	2.2048295245921193e-05	5.511327773341435e-06	0.0003132927997779416	2.523849036550465e-05	0.948702161673335	1.6690229159937108e-05	0.008809451015557421	0.04044985091130813
Node_511	1.4386426613789909e-05	0.00015127026811614697	1.488095613437866e-05	0.00011544938619196434	0.00019115982716267778	4.3143770849582906e-05	2.8769102193780387e-05	0.00012983651551855084	2.876899049366478e-05	0.00042654162821897967	5.755478534791604e-05	1.438674898529916e-05	0.03331282793164026	5.617424742767511e-05	0.9573454831227617	4.3568112801178236e-05	0.007532411369784045	0.0004933868097586204
Node_512	1.591559334760858e-05	0.00016734898274405448	1.6462688789429782e-05	0.00012772070242654486	0.00021147839046260642	4.772962049015442e-05	3.1827039329900446e-05	0.00014363680004651004	3.182691557183196e-05	0.0004717602414756174	6.367242205179618e-05	1.5915951154384193e-05	0.03708532415031382	6.21446460942656e-05	0.9533470734290486	4.8199071945929856e-05	0.007566177565589559	0.0005457857891174473
ERR5413994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_537	0.00011812429862222479	0.0012420408226545513	0.00012218488109381218	0.0009479286111011167	0.0015695587870728652	0.00035424539976251193	0.0002362179753834814	0.001066038298215107	0.0002362170446445674	0.00353199555024918	0.00047257209418596435	0.00011812703285327634	0.42275255434071085	0.00046119963311158765	0.048713788359449985	0.0003577299826404306	0.5136516666250265	0.004047810263221974
DRR317501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DRR317554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ERR337864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR369303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR14719132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
DRR444234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_822	1.6612770378109139e-06	0.08000254307100144	1.7191189389617261e-06	1.4062896725074895e-05	2.210067676310048e-05	4.982038023647249e-06	3.322267839994376e-06	4.670455643836274e-05	3.3221241685553977e-06	0.006058560317007034	4.550898378917868e-05	1.832962585406599e-06	0.01911293611194919	6.501882945316524e-06	7.544862590094682e-06	5.032801842598446e-06	0.8942207215664763	0.0004409424838780445
Node_894	1.9571615577132884e-06	0.07966713537094684	2.025203480879773e-06	1.6472090155811897e-05	2.603324568215218e-05	5.869372219518216e-06	3.9139658500927574e-06	5.061971549377342e-05	3.913814720415618e-06	0.0063639951343913755	4.821830771639575e-05	2.13559213129959e-06	0.01938348325275643	7.657736185880768e-06	8.851319022663974e-06	5.9289334155060716e-06	0.8939470411992112	0.0004547485850620372
Node_903	1.2589827576929174e-08	3.0439775324459225e-07	1.3022612241682786e-08	1.0103403991304553e-07	1.672855124345924e-07	3.7755893831923e-08	2.5176392229600257e-08	1.1374306024748629e-07	2.517629248064466e-08	3.723597158763022e-07	5.051860438683142e-08	1.2590787404932706e-08	0.9999973626876313	4.9155216564144273e-08	5.5141392348053134e-08	3.8127292097533304e-08	8.27817097250469e-07	4.3142087857910445e-07
SRR14719189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Node_908	6.818030877700799e-06	7.358354203582068e-05	7.052406378077609e-06	5.471565567011367e-05	9.059362175950565e-05	2.044673355441097e-05	1.3634294840047608e-05	6.162483277164779e-05	1.3634240708965444e-05	0.00020166204133451862	2.739171094260837e-05	6.818697846226742e-06	0.9986608463276806	2.6620059044910575e-05	2.9862094284826016e-05	2.0647866079585054e-05	0.0004504104005370642	0.000233637443653419
SRR14719304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ERR5413333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_916	3.4137728935262875e-06	0.0017487620796589152	3.531137612660336e-06	2.775138079300848e-05	4.536051311677108e-05	1.0237634006589186e-05	6.826663735619964e-06	0.9961228392010296	6.826634245709167e-06	0.00010183565995273282	1.3943944706875047e-05	3.41724411048432e-06	0.00019373390865598235	1.3328890712338435e-05	1.4956798580099576e-05	1.0338372732833052e-05	0.0015558229892079715	0.00011707317424817361
ERR5412556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_918	1.1556012188310418e-11	0.9999999730339344	1.1953421931669415e-11	9.680707130186908e-11	1.5355477588020217e-10	3.4655563524468714e-11	2.3109061474372018e-11	2.621221745350119e-09	2.3108940900321325e-11	3.518154457024834e-10	4.950682924519277e-11	1.1595035743716369e-11	8.728613709550891e-10	4.5122310932592727e-11	5.067319821711276e-11	3.499685486230638e-11	2.217647112376153e-08	3.970569402144023e-10
Node_924	3.2277421113573424e-16	3.5305794525963333e-15	3.338697444397465e-16	0.9999999999999234	4.288813097007573e-15	9.679742453052506e-16	6.454647547005324e-16	2.916329935224429e-15	6.454622097563508e-16	9.547566684993157e-15	1.2913731212528294e-15	3.227825324409229e-16	1.5771882646339003e-14	1.2602251648484305e-15	1.4136729128645401e-15	9.774958755495475e-16	2.09811275737776e-14	1.1060725843980827e-14
SRR26728022	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR12440235	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR26728019	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_929	9.62445042440483e-10	0.9999997430154722	9.955366088004438e-10	9.580204257897631e-09	1.2788596647955179e-08	2.8862963072032157e-09	1.9246419838691342e-09	1.534802453395085e-08	1.924633149114513e-09	3.3072524111804155e-08	3.989061053440279e-09	9.64108113311521e-10	6.005310274716322e-08	3.7578768299281325e-09	4.217842577822645e-09	2.9147045847619837e-09	6.819061515394837e-08	3.341431432191265e-08
Node_940	4.544252380216596e-06	0.9947420931396561	4.701373461958916e-06	0.00027708558130891853	6.041414903314606e-05	1.3627852300181384e-05	9.087505689484132e-06	0.0009043841727102459	9.087308113742417e-06	0.0007318846685566525	3.615051960350117e-05	4.756990529335897e-06	0.001912449905490741	1.7761783116760995e-05	2.0235787520843058e-05	1.3764081547293707e-05	0.0010259838761705678	0.00021198705281023239
Node_946	2.7515490829497045e-05	0.8850434330731288	2.848435974869963e-05	0.006304512360230862	0.0003664445237116976	8.251677407715964e-05	5.502837174164463e-05	0.02219827971594119	5.502406509481427e-05	0.01801445413393388	0.0005644414733529151	3.2892252320111e-05	0.04408575755639621	0.00010792096848529352	0.00012893255511593993	8.338350150260454e-05	0.02026145951852977	0.0025595193058589
Node_950	3.6110939493289925e-09	2.151105453481147e-07	3.7352317697928044e-09	3.019649838213008e-08	4.798202607793329e-08	1.0829384194189985e-08	7.221252750320118e-09	0.9999989576948421	7.221223466684803e-09	1.1002109978404245e-07	1.453763571182784e-08	3.6122539475641316e-09	1.8493294239702333e-07	1.4099090770238364e-08	1.5817388641995215e-08	1.0935920050242041e-08	2.3839612832363737e-07	1.2404544217530833e-07
SRR14719244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Node_957	4.140937871638835e-11	6.593684259956174e-10	4.283287442211748e-11	3.329417348040716e-10	5.502217680340381e-10	1.2418344071149095e-10	8.280802875930232e-11	3.826074854515387e-10	8.280769754785528e-11	1.2261583952654925e-09	1.661968106175372e-10	4.141664461620556e-11	0.9999999839654163	1.616774882778431e-10	1.8137276452112227e-10	1.254050540292011e-10	1.0414032174516676e-08	1.4191435416384345e-09
ERR5414364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_971	2.112966941023482e-14	2.2217197767162062e-13	2.1856012674158813e-14	1.6956220760263478e-13	2.807572507027206e-13	6.336620180699272e-14	4.225386166922181e-14	1.906892195228252e-13	4.225369511251059e-14	6.248572276657329e-13	8.453207620707286e-14	2.1130158684570525e-14	1.0320289976217481e-12	8.24977292578741e-14	9.25427504145674e-14	6.398951280613672e-14	0.9999999999962202	7.240505726683169e-13
ERR5414255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_990	4.561665614704878e-06	4.7969429209357774e-05	4.718475929634008e-06	0.9970303229043456	8.612127282651107e-05	1.3680214803832842e-05	9.122856397782142e-06	4.116956358594734e-05	9.122180528762215e-06	0.00013641178200391114	1.8249749162757753e-05	4.561937364046796e-06	0.00022607890333403843	1.7810389436159407e-05	2.056453848117941e-05	1.3823251084564193e-05	0.00196594104235856	0.0003497698435326282
