node	Australia	Canada	Denmark	Germany	Japan	Norway	Singapore	Spain	Sweden	Taiwan	UK	USA
Node_44	0.9999947072326896	1.0273137370400385e-06	1.7597468842491653e-07	1.760008663349115e-07	1.7599094515637627e-07	3.514301891176322e-07	5.28227656133236e-07	1.7598957849963457e-07	1.7590690984770155e-07	3.5223523968292034e-07	8.511175494019038e-07	1.3025799508761914e-06
SRR23701778	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_47	0.999999999987162	2.4958112036854926e-12	4.27523312405247e-13	4.2758809892217045e-13	4.2756235053624613e-13	8.537853152587673e-13	1.2833065013878862e-12	4.2755814538597755e-13	4.273591559927817e-13	8.557404305490222e-13	2.0472926368898147e-12	3.1645418744703294e-12
SRR29709404	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR29709407	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_70	0.9999999999999977	4.470644181179808e-16	7.658052465286309e-17	7.659216505903133e-17	7.658750376132073e-17	1.529351170876382e-16	2.2987348196314154e-16	7.658672410502721e-17	7.655113516159197e-17	1.5328530744693644e-16	3.661126834894605e-16	5.668509253828275e-16
Node_75	0.9999999999999977	4.470644123483898e-16	7.658052366455417e-17	7.659216407057094e-17	7.658750277292114e-17	1.5293511511393488e-16	2.298734789965106e-16	7.658672311663704e-17	7.655113417366109e-17	1.53285305468715e-16	3.6611267876459827e-16	5.668509180673359e-16
Node_81	0.9999999481943291	1.0074062077182454e-08	1.7256505509115858e-09	1.725912852944503e-09	1.7258078170063737e-09	3.4462099894317683e-09	5.179924040473659e-09	1.7257902475629387e-09	1.72498829361132e-09	3.454101109419046e-09	8.249916152757398e-09	1.277330778350797e-08
Node_84	0.9999999586984378	8.031446830864785e-09	1.375757916006444e-09	1.3759670336010373e-09	1.375883294898397e-09	2.7474569927674464e-09	4.129643454606208e-09	1.375869287669535e-09	1.375229937841358e-09	2.7537481103029297e-09	6.577165364312942e-09	1.0183393901624529e-08
ERR5414356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_96	7.608066417066413e-06	1.0778235938559016e-05	3.318763789662671e-08	1.7413478718538332e-06	3.319960831156133e-08	6.627666242256756e-08	1.0106157530889103e-07	3.3167477753160466e-08	3.316493868979784e-08	6.638912826193541e-08	0.9999725355532202	6.970349523740971e-06
Node_112	7.84340008244079e-06	3.685233066775432e-06	1.1869247539026144e-08	1.7988195893154461e-06	1.1879090969703907e-08	2.37027908711135e-08	3.7040010999986454e-08	1.1847831895420239e-08	1.1854934821750109e-08	2.3718580053240796e-08	0.9999794213073646	7.11932740976041e-06
SRR16943797	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16943796	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5413158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_34	7.498518653664149e-11	1.1140481555313602e-10	1.4965268741860538e-11	1.4963714449233336e-11	1.4968104894664536e-11	2.98862706753923e-11	4.6054940365085605e-11	1.5812746839058913e-11	1.49578858328746e-11	3.080502563680706e-11	0.9999999995203492	1.1084682047188042e-10
ERR5413222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR23701801	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR25361475	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR459860	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_46	0.9999999999999976	4.651782648979738e-16	7.968336022108598e-17	7.969547082759466e-17	7.969062265682428e-17	1.5913163401883996e-16	2.39187334429561e-16	7.968981248134995e-17	7.96527793316622e-17	1.5949601401709872e-16	3.809713296548074e-16	5.898182181740501e-16
Node_61	0.9999999999999977	4.4706441229685925e-16	7.658052365572343e-17	7.659216406174386e-17	7.658750276408832e-17	1.5293511509630066e-16	2.2987347897001443e-16	7.658672310781057e-17	7.655113416483623e-17	1.5328530545104668e-16	3.6611267868876517e-16	5.668509180019797e-16
Node_69	0.9999999999999977	4.478524415023352e-16	7.671551022041396e-17	7.672717114468557e-17	7.67225016306778e-17	1.5320468998064345e-16	2.30278671175008e-16	7.672172060011953e-17	7.668606892540969e-17	1.53555497607128e-16	3.667580163076126e-16	5.67850091871001e-16
Node_73	0.9999999999999977	4.470644122968164e-16	7.658052365571606e-17	7.659216406173649e-17	7.658750276408096e-17	1.5293511509628596e-16	2.2987347896999234e-16	7.658672310780322e-17	7.655113416482887e-17	1.5328530545103194e-16	3.6611267868872997e-16	5.668509180019252e-16
Node_74	0.9999999999999977	4.470579195113119e-16	7.65794114649439e-17	7.659105170190892e-17	7.658639047195012e-17	1.529328939959901e-16	2.2987014048195556e-16	7.658561082699546e-17	7.655002240088482e-17	1.5328307926486748e-16	3.6610736157775487e-16	5.668426855384985e-16
Node_79	0.9999999835621024	3.1964920976308317e-09	5.475475836699037e-10	5.476308120925518e-10	5.475974840066859e-10	1.0934797613257062e-09	1.6435858877862202e-09	5.475919094964762e-10	5.473374500229608e-10	1.0959836079098287e-09	2.6176905432055985e-09	4.052960669848513e-09
Node_80	0.9999999999951346	9.461408872117784e-13	1.6207052630853696e-13	1.620951613807448e-13	1.6208529648392972e-13	3.236629029352643e-13	4.864907412821046e-13	1.6208364646513192e-13	1.620083281146797e-13	3.244040252519125e-13	7.748193886902979e-13	1.1996500184834146e-12
Node_83	0.9999945081252852	1.0679427706016322e-06	1.8293475024514712e-07	1.8296255672472917e-07	1.829514218658813e-07	3.653297959887205e-07	5.491193511866049e-07	1.8294955943114445e-07	1.8286454493811978e-07	3.6616632702852306e-07	8.745661200249681e-07	1.3540875167830495e-06
SRR23701771	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5413613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR26728036	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_104	7.886561121492175e-06	3.7423074605076778e-06	2.240176354311579e-08	3.4022522876591062e-06	2.2412556154386393e-08	4.4736750089940935e-08	6.865397809352022e-08	2.2381227849265617e-08	2.2383420644612426e-08	4.4800749732382195e-08	0.9999775324001388	7.188708545430665e-06
Node_111	5.382458240872694e-05	4.084088060422974e-06	8.142545662142026e-08	1.8648269294819824e-06	8.144162155224911e-08	1.626100017212025e-07	2.4582563482003876e-07	8.140971635989243e-08	8.138446958759776e-08	1.629439368656723e-07	0.999890756529459	4.8572932304792735e-05
ERR5412428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_33	3.6545031166841666e-13	4.2670664793903456e-13	7.309328475255595e-14	7.310439506540193e-14	7.30999460637505e-14	1.4597092553969414e-13	2.1940576306361625e-13	7.309920748862399e-14	7.30652335568644e-14	1.4630517492920313e-13	0.9999999999977897	5.410382904302831e-13
ERR459956	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR459859	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_59	0.9999999999999977	4.470579195113109e-16	7.657941146494374e-17	7.659105170190877e-17	7.658639047194996e-17	1.5293289399598978e-16	2.2987014048195506e-16	7.65856108269953e-17	7.655002240088466e-17	1.5328307926486716e-16	3.6610736157775413e-16	5.668426855384973e-16
Node_60	0.9999999999999977	4.470579195113109e-16	7.657941146494374e-17	7.659105170190877e-17	7.658639047194996e-17	1.5293289399598978e-16	2.2987014048195506e-16	7.65856108269953e-17	7.655002240088466e-17	1.5328307926486716e-16	3.6610736157775413e-16	5.668426855384973e-16
SRR29709402	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_68	0.9999999999994374	1.0941332892992455e-13	1.874210917688918e-14	1.874495801821441e-14	1.874381722489784e-14	3.7428924317635666e-14	5.625861033669437e-14	1.8743626413939902e-14	1.8734916472784186e-14	3.7514628953070774e-14	8.960142171233845e-14	1.3872955269899035e-13
Node_71	0.9999999999999977	4.470579195113119e-16	7.65794114649439e-17	7.659105170190892e-17	7.658639047195012e-17	1.529328939959901e-16	2.2987014048195556e-16	7.658561082699546e-17	7.655002240088482e-17	1.5328307926486748e-16	3.6610736157775487e-16	5.668426855384985e-16
Node_72	0.9999999999999977	4.470579195113119e-16	7.65794114649439e-17	7.659105170190892e-17	7.658639047195012e-17	1.529328939959901e-16	2.2987014048195556e-16	7.658561082699546e-17	7.655002240088482e-17	1.5328307926486748e-16	3.6610736157775487e-16	5.668426855384985e-16
SRR29709400	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR29709406	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR23701742	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_78	0.9999999998749239	2.4322139082118165e-11	4.166294824870017e-12	4.166928110737554e-12	4.16667451701199e-12	8.320298009858178e-12	1.2506060811403874e-11	4.166632100510247e-12	4.1646959159314734e-12	8.339349802573213e-12	1.9918032493488443e-11	3.083901667689814e-11
ERR494948	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR494949	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_82	0.9996274817496209	7.243941150752809e-05	1.2408610289640656e-05	1.2410496425371018e-05	1.2409741138996902e-05	2.478061199166951e-05	3.7247204384317824e-05	1.2409614808561221e-05	1.2403848207565147e-05	2.4837354560560185e-05	5.932251876954057e-05	9.18488382951395e-05
SRR23701773	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_103	4.2794907582798056e-13	4.627428472139267e-13	7.508564224851209e-14	9.793674029067789e-14	7.509254425811387e-14	1.499497579300151e-13	2.2539578876420538e-13	7.509156965779955e-14	7.505676059407666e-14	1.5029285267125628e-13	0.9999999999975822	6.032437137822461e-13
ERR7253731	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR25361509	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_110	5.411635235689652e-05	4.486071983408677e-06	1.5092879680340322e-07	1.932480191717076e-06	1.5095128674573812e-07	3.014116300943103e-07	4.5445390305265926e-07	1.509187063713639e-07	1.5086114646637173e-07	3.0206343285176845e-07	0.9998477296314137	9.007387515190029e-05
ERR5414163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR29709405	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR29709399	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR29709403	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR29709409	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_64	0.9999999988488196	2.2385703934133548e-10	3.8345904583870304e-11	3.835173324470036e-11	3.834939920901343e-11	7.65786788997453e-11	1.1510376359626398e-10	3.834900881438295e-11	3.833118848427303e-11	7.675402852244607e-11	1.8332235369737284e-10	2.838373280483397e-10
Node_67	0.9999999835984362	3.1894266168544e-09	5.463372922603086e-10	5.464203367160321e-10	5.463870822980986e-10	1.0910627491770566e-09	1.6399529288612998e-09	5.463815201097052e-10	5.461276230897972e-10	1.0935610612942178e-09	2.6119044371674275e-09	4.044002063092807e-09
SRR29709401	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR29709398	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR29709408	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR494951	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR23701800	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR23701802	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR23701744	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR23701772	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_97	1.1499991575637753e-12	1.3419430096423567e-12	2.2977752685182075e-13	2.3031768880208886e-13	2.2979846876187367e-13	4.588771508765535e-13	6.897285772855443e-13	2.2979612477797024e-13	2.296893431234455e-13	4.599278806150511e-13	0.9999999999930483	1.7018687146290942e-12
Node_102	5.783627685883021e-15	6.748868663920634e-15	1.1555814238052689e-15	1.1583547322160788e-15	1.1556867435740843e-15	2.3077535850620765e-15	3.4687358147709077e-15	1.1556749548482287e-15	1.1551379360656393e-15	2.3130378425590756e-15	0.999999999999965	8.559039696630918e-15
SRR15713780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_109	2.4722638075947846e-12	2.8303612080375354e-12	4.842384279180548e-13	4.860206694508657e-13	4.842825670003516e-13	9.67048227436198e-13	1.4535507220725529e-12	4.842776072587476e-13	4.840525812473675e-13	9.692625346852733e-13	0.9999999999852148	3.669661727655859e-12
ERR494959	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_63	0.9999999245169328	1.4678338476563136e-08	2.5143465147584848e-09	2.514728700892905e-09	2.5145756578350337e-09	5.021275061467089e-09	7.547370442151177e-09	2.5145500596025972e-09	2.5133815779774965e-09	5.032772761612292e-09	1.2020473270832685e-08	1.8611254690204918e-08
Node_66	0.9999999836568456	3.178068406632556e-09	5.443916717576346e-10	5.444744204748137e-10	5.444412844827631e-10	1.087177248251941e-09	1.6341127160714765e-09	5.444357421024792e-10	5.441827492625612e-10	1.089666663361066e-09	2.602602903305528e-09	4.029600532320019e-09
ERR484982	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5414325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_101	7.75528698196113e-10	9.055215361657977e-10	1.5511257732472666e-10	1.5513615721255666e-10	1.5512671339268186e-10	3.0976753270435464e-10	4.656049094416641e-10	1.5512513421183215e-10	1.5505304939959973e-10	3.1047683744508583e-10	0.9999999953093998	1.1481471141873747e-09
ERR5413563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR6045389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_108	3.672358196761805e-16	4.28400381850653e-16	7.337933030251732e-17	7.340234760356865e-17	7.338601773070506e-17	1.4654217272797413e-16	2.2026439430936766e-16	7.33852704586321e-17	7.33511692764858e-17	1.4687772428750475e-16	0.9999999999999978	5.437479830279328e-16
Node_62	0.9999999999951279	9.474420669624775e-13	1.6229341371343418e-13	1.623180826650146e-13	1.6230820420150013e-13	3.241080201699638e-13	4.871597874146782e-13	1.6230655191351884e-13	1.6223112998154398e-13	3.248501617146828e-13	7.758849586258822e-13	1.2012998365317355e-12
SRR23701805	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR23701794	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_65	0.9999999999976177	4.632328965882527e-13	7.935012678157468e-14	7.936218817328915e-14	7.935735829563519e-14	1.584661503073857e-13	2.3818705891845965e-13	7.935655044239089e-14	7.93196743934658e-14	1.5882900560949495e-13	3.793534711370994e-13	5.87351588400211e-13
Node_100	3.796828428832803e-10	4.4332465509119866e-10	7.593991671569713e-11	7.59514597480873e-11	7.594683744283119e-11	1.5165579117126777e-10	2.2795055472078724e-10	7.594606430848877e-11	7.591077307206883e-11	1.5200305213403634e-10	0.999999997703579	5.621091296895645e-10
ERR5413660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_107	3.500720860017632e-16	4.087505892411456e-16	7.001750373081127e-17	7.002814662591135e-17	7.002388472329727e-17	1.398284378410226e-16	2.1017311456056508e-16	7.002317188426378e-17	6.99906329457911e-17	1.40148616566621e-16	0.9999999999999979	5.18271287350074e-16
ERR494954	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR484960	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR23701797	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR23701793	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5412105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_99	2.9864170611595335e-15	3.4869953657717526e-15	5.973097472105563e-16	5.974005395903228e-16	5.97364182584646e-16	1.1928572772427295e-15	1.7929580924683136e-15	5.973581014523693e-16	5.970805162189872e-16	1.1955886781562213e-15	0.999999999999982	4.4213014272401875e-15
SRR6046599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_106	3.5007196680766907e-16	4.0875045278203543e-16	7.00174803844082e-17	7.002812319358859e-17	7.002386137476597e-17	1.3982839121709433e-16	2.1017304448107866e-16	7.002314853597187e-17	6.99906096083483e-17	1.401485698359357e-16	0.9999999999999979	5.18271110426431e-16
ERR5414345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_98	3.500878415527321e-16	4.087689884257161e-16	7.002065547341174e-17	7.003129876521257e-17	7.002703675312886e-17	1.3983473202777332e-16	2.101825752170993e-16	7.002632388200961e-17	6.999378347884034e-17	1.4015492516578343e-16	0.9999999999999979	5.18294612513235e-16
ERR5412023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_105	3.500695360808482e-16	4.08747614620812e-16	7.00169942176127e-17	7.002763695289467e-17	7.002337516366401e-17	1.3982742031782024e-16	2.1017158514328222e-16	7.002266232981952e-17	6.999012362813019e-17	1.4014759671349945e-16	0.9999999999999979	5.182675118078381e-16
ERR5413620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR6046912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
