node	Australia	Brazil	Canada	China	Germany	Ireland	Japan	Netherlands	Norway	Singapore	Taiwan	Thailand	UK	USA
Node_180	1.5172255619788946e-14	5.276228121184995e-15	1.0633272137274035e-14	2.2268681580312133e-14	1.571680960489882e-14	5.2502247870425694e-15	2.651234054840665e-13	1.0475151580853638e-14	1.571867845096167e-14	1.966574085078639e-14	1.3910025147511008e-14	6.0431582190813846e-15	0.9999999999995605	3.4216709883522287e-14
Node_188	7.282464876552443e-16	2.5324873520521916e-16	5.102527293238577e-16	1.0688887502870007e-15	7.543430444878644e-16	2.519894717593703e-16	2.1902253316758925e-15	5.027653624363881e-16	7.544327414926886e-16	9.440004453777163e-16	6.676427952998612e-16	2.9004832159786237e-16	5.386154661928332e-15	0.9999999999999857
SRR21939634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_246	1.0592464465246182e-09	3.681908881605594e-10	7.431056182394666e-10	1.5562033846812107e-09	1.0946485314529378e-09	3.706427221118077e-07	5.125356117674281e-09	7.296154459299545e-10	1.0947786922033287e-09	1.3775940780455459e-09	9.6995483158144e-10	4.209756843351484e-10	0.999999612422436	2.3951721336301064e-09
Node_249	4.818753115698858e-06	1.6757721575267027e-06	3.3760529860765676e-06	7.0723574851949955e-06	4.992119985533608e-06	1.695525418720623e-06	1.372450634662996e-05	3.3272093309111168e-06	4.9927135860701974e-06	6.245161855732616e-06	4.418050483877219e-06	1.9194716836482427e-06	0.9999308759799074	1.0866325656959462e-05
Node_256	1.2250453337947706e-07	4.255963875041757e-08	8.607103170860596e-08	1.8018409619870257e-07	1.26246170817601e-07	4.217302042622006e-08	8.674799324639951e-07	8.415209890168592e-08	1.2626118214559117e-07	1.5994738716799022e-07	1.1202005765971493e-07	4.856210150300484e-08	0.9999977239758885	2.778628602392064e-07
Node_267	1.4513634920386588e-07	5.0445355579318586e-08	1.0183980778431149e-07	2.1326141260741874e-07	1.4993076633988673e-07	5.0084792710025614e-08	7.46138448855313e-07	9.993411440877992e-08	1.499485940477161e-07	1.8885569025677422e-07	1.3287656792574496e-07	5.766152318157562e-08	0.9999975855671498	3.2831942721036254e-07
Node_5	2.213068482993192e-17	7.696181750118864e-18	1.5504899495265248e-17	3.2480598302505675e-17	2.292693881605578e-17	7.658779707215536e-18	6.299521552215191e-17	1.5280626585497058e-17	2.2939326872465187e-17	2.868155075686211e-17	2.0290432649570368e-17	0.9999999999999996	1.63580777834958e-16	4.9908466513058653e-17
SRR14043020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ERR5412007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_19	7.609851781206104e-15	2.646407142379982e-15	5.331510884019597e-15	1.1168770453642218e-14	7.883651478889228e-15	2.6335460852221352e-15	2.1661519136662825e-14	5.254392450542308e-15	7.884588904214159e-15	9.862430906643866e-15	6.977062970752409e-15	3.0312659505531224e-15	0.999999999999891	1.7160236075909076e-14
Node_55	4.606783234009162e-11	1.6020580169030308e-11	3.227541831026511e-11	0.9999999452618699	5.45312936217815e-11	1.5942723062647186e-11	2.964751322169408e-10	3.180856714698377e-11	4.375601671783026e-09	5.970429254231138e-11	4.687400501586872e-09	1.8350405750263942e-11	4.44063785217667e-08	6.9757312212329e-10
Node_56	1.192867762747799e-07	4.148324905679403e-08	8.357307925487634e-08	3.8118997947223495e-06	1.2358145162682997e-07	4.128164801488651e-08	3.3955100124280186e-07	8.236422399975357e-08	1.2359338124495422e-07	1.5459664956855e-07	1.1126538308929298e-07	4.751602970410778e-08	0.9999946507727832	2.692345491134596e-07
Node_59	2.4541487769962694e-06	8.534564190284817e-07	1.7193923467993835e-06	0.00038154515905962176	5.213538876968084e-06	8.493087753688419e-07	6.985760894534523e-06	1.694522500406531e-06	2.542750491133848e-06	3.1805973102406538e-06	0.9995574229962993	9.775727846431967e-07	1.8432677030391353e-05	1.6128118434440496e-05
Node_60	8.803955462445061e-07	3.061669424011987e-07	6.168107544212026e-07	0.0026727734909284227	1.9726099299564824e-05	3.046790214016979e-07	2.50606794565633e-06	6.078927503414546e-07	9.121804372639794e-07	1.1410011740566578e-06	0.9972147007880383	3.5069775271974336e-07	8.568758020615852e-06	7.660497138866308e-05
ERR7253733	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR7253739	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_88	2.9878426191208334e-12	1.0390541453044685e-12	2.0933016678744438e-12	4.385174543116276e-12	3.0953440922029927e-12	1.0340045261841547e-12	0.9999999994423272	2.063026504040059e-12	3.095712150174331e-12	3.8722699508407875e-12	2.741023918147211e-12	1.1901661182522412e-12	2.2085215650637014e-11	5.079904520638616e-10
