node	Australia	Canada	China	Czech Republic	Denmark	Germany	Ireland	Japan	Netherlands	Singapore	South Korea	Spain	Taiwan	UK	USA
SRR16943867	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n8383	1.2245611043618063e-11	0.9999999998670607	1.4503470300004973e-11	2.040802187739048e-12	2.0408134153315326e-12	1.0340885599266805e-11	2.047171400391487e-12	5.319330501870348e-12	6.21562616147914e-12	1.717622985275949e-11	4.082037835235225e-12	4.1856566063268725e-12	9.826635021739341e-12	2.6108737662287814e-11	1.6806497840993833e-11
SRR7800511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n9797	2.5674267064601364e-08	1.308644045688451e-08	3.040928193364332e-08	4.278763207458104e-09	4.27879291050299e-09	2.168076573991867e-08	4.292129701917333e-09	1.1155633786225289e-08	1.3031738695762587e-08	3.606014345051003e-08	8.558427675165059e-09	8.775706835626038e-09	2.0609921080449348e-08	5.476591765130369e-08	0.9999997433420699
SRR7800601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n9999	9.04961925373618e-12	4.876886689796477e-12	1.0856483130789329e-11	1.5078769034599629e-12	1.508616628379072e-12	7.63780179251417e-12	1.514095918013978e-12	4.29582264870108e-12	4.5929905952359855e-12	1.842468452771489e-11	3.0151798227678313e-12	3.095438608407369e-12	8.128631133642875e-12	2.461962847193566e-11	0.9999999998968763
ERR5413059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n107	0.009140834063951612	0.003173963733151376	0.007330042455579487	0.0010295026349894823	0.0010295792898390324	0.005216297464192205	0.0010328624979019203	0.9082258393571909	0.0031355803424104435	0.008716366261164765	0.020386307532462036	0.0032987525227682946	0.005041334534017876	0.01341915258762639	0.009823584722754271
DRR317383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n16	2.4832559005919812e-11	1.2655253470795181e-11	2.9411213595848013e-11	4.138490155038178e-12	4.138512923183588e-12	2.0970015371434625e-11	4.1514061172102234e-12	1.0786933219516717e-11	1.260450808570396e-11	3.483123380275761e-11	8.277859311945455e-12	8.487985147078464e-12	1.992717988002357e-11	0.9999999997706254	3.416149579180113e-11
n1616	4.916175185786348e-11	2.5053979764279766e-11	5.82262498316367e-11	8.19309141758996e-12	8.193136492361135e-12	4.151495993224992e-11	8.218661530084458e-12	2.13552108793462e-11	2.4953517623861954e-11	6.895642421331555e-11	1.6387923021189783e-11	1.6803915354612717e-11	3.945042765246986e-11	0.9999999995460225	6.750814154848902e-11
ERR5414240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n2828	2.0030015159517117e-14	1.0207764685352445e-14	2.3723171423618394e-14	3.3381183358173445e-15	3.338136700670423e-15	1.691447609909948e-14	3.3485363889082138e-15	8.700772073474655e-15	1.0166833308428691e-14	2.8094975669950203e-14	6.676945677128609e-15	6.846433794004402e-15	1.607332192337268e-14	0.999999999999815	2.7490208968293085e-14
n81	1.144432768830993e-15	0.9999999999999873	1.3554445436794373e-15	1.907263663717092e-16	1.9072741566395836e-16	9.664236677434817e-16	1.9132161112063522e-16	4.971263673898305e-16	5.808910827448778e-16	1.6052314758695188e-15	3.8149324240424794e-16	3.9117709702619274e-16	9.18363574195156e-16	2.440032990359122e-15	1.5706775913436056e-15
n8181	1.14444233216418e-15	0.9999999999999873	1.3554558703105342e-15	1.9072796015671675e-16	1.9072900945773423e-16	9.664317435621632e-16	1.9132320987974354e-16	4.971305215745208e-16	5.808959369006839e-16	1.6052448898190875e-15	3.8149643031277786e-16	3.911803658568448e-16	9.183712484046735e-16	2.440053380240563e-15	1.5706907165472388e-15
n84	1.2467619416137152e-15	0.9999999999999862	1.4766412820857055e-15	2.0778011721686135e-16	2.0778126033131728e-16	1.0528362008089684e-15	2.0842858562769206e-16	5.415767984933053e-16	6.32831315140409e-16	1.748762850996347e-15	4.156043662558494e-16	4.2615410034210204e-16	1.0004788258906905e-15	2.6582079362941715e-15	1.7111193394374907e-15
n9090	1.1165363284021942e-13	0.999999999998788	1.3224045268281916e-13	1.860772625863252e-14	1.8607828630125824e-14	9.428663378500656e-14	1.866579977807093e-14	4.850085248470646e-14	5.6673140999978e-14	1.5661027079238328e-13	3.72194047378934e-14	3.816418504992618e-14	8.959777465281597e-14	2.3805552850594155e-13	1.5323911012560113e-13
SRR30795572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR12051715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n100	8.503550292472086e-15	4.339570492191733e-15	1.0074555638675665e-14	1.4171594037820734e-15	1.417183657309399e-15	7.18078347390419e-15	1.4216163100024302e-15	3.702036734554176e-15	4.3162219766273745e-15	1.2056404101549473e-14	2.8345996872063686e-15	2.9066371161506534e-15	6.84327376957727e-15	1.8250141178436267e-14	0.9999999999999147
n101	8.503550292472086e-15	4.339570492191733e-15	1.0074555638675665e-14	1.4171594037820734e-15	1.417183657309399e-15	7.18078347390419e-15	1.4216163100024302e-15	3.702036734554176e-15	4.3162219766273745e-15	1.2056404101549473e-14	2.8345996872063686e-15	2.9066371161506534e-15	6.84327376957727e-15	1.8250141178436267e-14	0.9999999999999147
SRR29760147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DRR444233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5413190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR16943879	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16943872	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16943874	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n82	1.1444327687510794e-15	0.9999999999999873	1.3554445435847892e-15	1.9072636635839112e-16	1.9072741565064021e-16	9.664236676759982e-16	1.913216111072756e-16	4.97126367355117e-16	5.808910827043152e-16	1.6052314757574285e-15	3.81493242377609e-16	3.9117709699887755e-16	9.183635741310284e-16	2.440032990188739e-15	1.5706775912339283e-15
n8484	1.1444527506075822e-15	0.9999999999999873	1.3554682097180099e-15	1.9072969645080716e-16	1.9073074576137695e-16	9.664405414842076e-16	1.9132495159269635e-16	4.971350472077108e-16	5.80901225093257e-16	1.6052595031836595e-15	3.814999032697419e-16	3.911839269716229e-16	9.183796088074697e-16	2.440075593293442e-15	1.5707050153475129e-15
SRR16943869	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n91	1.2962962680853651e-13	0.9999999999985928	1.5353088022489185e-13	2.1603530035729006e-14	2.160364888881184e-14	1.0946657837881714e-13	2.1670953266489728e-14	5.630938508275431e-14	6.579739441535112e-14	1.8182418646648482e-13	4.321164859107969e-14	4.430853649476415e-14	1.0402282304365961e-13	2.763819549346379e-13	1.779102762064223e-13
SRR16943837	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR7800483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n100100	8.299903075726059e-15	4.229825066053261e-15	9.830248419631396e-15	1.3832270429628445e-15	1.3832346532375107e-15	7.008906934842699e-15	1.3875440065565047e-15	3.605367645383777e-15	4.21286406279754e-15	1.1641810115069415e-14	2.7667478784048477e-15	2.8369792271433946e-15	6.6603555610987705e-15	1.7696138172668302e-14	0.999999999999917
SRR7800466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n101101	8.299903075726059e-15	4.229825066053261e-15	9.830248419631396e-15	1.3832270429628445e-15	1.3832346532375107e-15	7.008906934842699e-15	1.3875440065565047e-15	3.605367645383777e-15	4.21286406279754e-15	1.1641810115069415e-14	2.7667478784048477e-15	2.8369792271433946e-15	6.6603555610987705e-15	1.7696138172668302e-14	0.999999999999917
SRR16943873	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16943880	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n85	1.144442332251247e-15	0.9999999999999873	1.3554558704136545e-15	1.9072796017122696e-16	1.907290094722445e-16	9.664317436356876e-16	1.9132320989429903e-16	4.971305216123414e-16	5.808959369448774e-16	1.6052448899412115e-15	3.8149643034180134e-16	3.91180365886605e-16	9.183712484745415e-16	2.4400533804261975e-15	1.5706907166667339e-15
n90	1.1444327688381361e-15	0.9999999999999873	1.3554445436878975e-15	1.9072636637289963e-16	1.907274156651488e-16	9.664236677495137e-16	1.9132161112182938e-16	4.9712636739293335e-16	5.808910827485035e-16	1.605231475879538e-15	3.8149324240662906e-16	3.911770970286343e-16	9.183635742008882e-16	2.4400329903743518e-15	1.5706775913534094e-15
n9191	1.2217396880208848e-14	0.9999999999998674	1.4470053978060115e-14	2.0361001335740366e-15	2.0361113352978956e-15	1.0317059966143682e-14	2.0424546714171975e-15	5.307074644692391e-15	6.201305218931976e-15	1.7136655432659598e-14	4.072632728204167e-15	4.176012759315472e-15	9.803994233519095e-15	2.604858254318528e-14	1.676777529176918e-14
SRR16943866	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR7800481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR7800443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR7800528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR7800467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR16943868	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n8585	1.14444233216418e-15	0.9999999999999873	1.3554558703105342e-15	1.9072796015671675e-16	1.9072900945773423e-16	9.664317435621632e-16	1.9132320987974354e-16	4.971305215745208e-16	5.808959369006839e-16	1.6052448898190875e-15	3.8149643031277786e-16	3.911803658568448e-16	9.183712484046735e-16	2.440053380240563e-15	1.5706907165472388e-15
SRR16943854	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16943857	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n92	1.1445372977714578e-15	0.9999999999999873	1.3555683457811146e-15	1.9074378672661209e-16	1.9074483611470036e-16	9.665119378846212e-16	1.9133908584334776e-16	4.971717733707458e-16	5.809441395351572e-16	1.6053780927350468e-15	3.815280868140805e-16	3.9121282592927897e-16	9.184474546763748e-16	2.440255855406443e-15	1.5708210521644653e-15
SRR16943833	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n86	1.14444233216418e-15	0.9999999999999873	1.3554558703105342e-15	1.9072796015671675e-16	1.9072900945773423e-16	9.664317435621632e-16	1.9132320987974354e-16	4.971305215745208e-16	5.808959369006839e-16	1.6052448898190875e-15	3.8149643031277786e-16	3.911803658568448e-16	9.183712484046735e-16	2.440053380240563e-15	1.5706907165472388e-15
SRR16943830	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16943834	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n9292	1.4358860936495461e-15	0.9999999999999841	1.7006363536501273e-15	2.392987553521275e-16	2.393000718682128e-16	1.2125433165498454e-15	2.400455914097614e-16	6.237298137231052e-16	7.288269353650206e-16	2.0140366617114626e-15	4.786483369827641e-16	4.907983842055275e-16	1.1522437324545493e-15	3.0614375385996874e-15	1.970682920344015e-15
SRR16943863	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n8686	1.1444423321641848e-15	0.9999999999999873	1.3554558703105397e-15	1.9072796015671754e-16	1.9072900945773502e-16	9.664317435621674e-16	1.9132320987974433e-16	4.971305215745228e-16	5.808959369006863e-16	1.6052448898190942e-15	3.8149643031277944e-16	3.911803658568464e-16	9.183712484046775e-16	2.4400533802405734e-15	1.5706907165472453e-15
SRR16943839	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n93	1.6543533388740205e-12	0.9999999999820403	1.9593848302554153e-12	2.7570759035557057e-13	2.757091071769891e-13	1.3970293974817264e-12	2.765680560505881e-13	7.186290782059319e-13	8.397165202135621e-13	2.320468378831073e-12	5.514737401079666e-13	5.654723931204537e-13	1.3275553502561422e-12	3.527229239238518e-12	2.2705184509773783e-12
SRR16943855	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n87	1.1444423322440942e-15	0.9999999999999873	1.3554558704051831e-15	1.9072796017003494e-16	1.907290094710525e-16	9.664317436296473e-16	1.9132320989310327e-16	4.971305216092344e-16	5.808959369412467e-16	1.6052448899311787e-15	3.8149643033941706e-16	3.9118036588416015e-16	9.183712484688018e-16	2.4400533804109477e-15	1.570690716656917e-15
SRR16943836	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n9393	1.3288349644723307e-12	0.9999999999855741	1.5738470193267164e-12	2.214580630545671e-13	2.2145928141904132e-13	1.1221432968080094e-12	2.221492194565281e-13	5.772282275904314e-13	6.744899327638676e-13	1.863882063937954e-12	4.429631630825374e-13	4.5420737503013114e-13	1.066339291153696e-12	2.8331949594271084e-12	1.823760519739884e-12
n8787	1.144451895577282e-15	0.9999999999999873	1.355467197036281e-15	1.9072955395504265e-16	1.9073060326482851e-16	9.664398194483297e-16	1.913248086522117e-16	4.971346757939251e-16	5.809007910970534e-16	1.6052583038807487e-15	3.8149961824794723e-16	3.911836347148125e-16	9.1837892267832e-16	2.4400737702923904e-15	1.5707038418605515e-15
SRR16943856	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16943835	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n94	1.1555273835519154e-15	0.9999999999999872	1.3685847956866048e-15	1.9257534833871197e-16	1.9257640780324348e-16	9.75792587039411e-16	1.9317636364169226e-16	5.019457204038442e-16	5.865224862955266e-16	1.6207932679185718e-15	3.851915990560187e-16	3.9496933305556437e-16	9.272665786414827e-16	2.463687700947344e-15	1.5859044034389494e-15
n8888	1.144432768830993e-15	0.9999999999999873	1.3554445436794373e-15	1.907263663717092e-16	1.9072741566395836e-16	9.664236677434817e-16	1.9132161112063522e-16	4.971263673898305e-16	5.808910827448778e-16	1.6052314758695188e-15	3.8149324240424794e-16	3.9117709702619274e-16	9.18363574195156e-16	2.440032990359122e-15	1.5706775913436056e-15
n89	1.1444423321641848e-15	0.9999999999999873	1.3554558703105397e-15	1.9072796015671754e-16	1.9072900945773502e-16	9.664317435621674e-16	1.9132320987974433e-16	4.971305215745228e-16	5.808959369006863e-16	1.6052448898190942e-15	3.8149643031277944e-16	3.911803658568464e-16	9.183712484046775e-16	2.4400533802405734e-15	1.5706907165472453e-15
SRR16943828	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16943829	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16943858	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16943870	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n8989	1.1444327687510794e-15	0.9999999999999873	1.3554445435847892e-15	1.9072636635839112e-16	1.9072741565064021e-16	9.664236676759982e-16	1.913216111072756e-16	4.97126367355117e-16	5.808910827043152e-16	1.6052314757574285e-15	3.81493242377609e-16	3.9117709699887755e-16	9.183635741310284e-16	2.440032990188739e-15	1.5706775912339283e-15
SRR16943865	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16943838	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16943861	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
