node	Australia	Canada	Czech Republic	Denmark	Germany	Ireland	Netherlands	Spain	Sweden	UK	USA
ERR5413486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_506	3.617246205762316e-14	2.6790768008136248e-14	6.601173368266533e-15	1.9623197066705404e-14	3.032995214771768e-14	4.617945979214168e-14	3.963929068540334e-14	6.479025601142442e-15	1.308562459079998e-14	0.9999999999997635	1.1633198928046132e-14
Node_515	0.00011081965149168731	8.207745353941789e-05	2.0223664370485766e-05	6.0118546993587655e-05	9.292026407865849e-05	0.00014147756059455652	0.00012144079029335207	1.984944674157193e-05	4.008973330024935e-05	0.9992740878489574	3.6895039639068305e-05
Node_522	1.523437713400113e-07	1.12831872738004e-07	2.7801470759412507e-08	8.264496461777702e-08	1.2773748403923262e-07	1.9448919688337425e-07	1.669446505089271e-07	2.7287033796985068e-08	5.511135507796982e-08	0.9999990030541749	4.975402540020183e-08
ERR5413892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_524	1.225192027133355e-11	9.074260776684331e-12	2.2358735127405426e-12	6.64654359293946e-12	1.0273012518618039e-11	1.564137547375032e-11	1.3426164586643791e-11	2.1945010260753616e-12	4.432212242884794e-12	0.9999999999198527	3.971576381486251e-12
ERR5411981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_540	1.5882264291877264e-05	1.1763038345599022e-05	2.898381091790114e-06	8.615968732471825e-06	1.3316990013084307e-05	2.027604528262565e-05	1.7404446786210464e-05	2.8447495994953106e-06	5.745512922075862e-06	0.9998939068574154	7.345745519280041e-06
Node_552	7.943940970366169e-05	5.883599498367172e-05	1.4497031329834852e-05	4.309508125254016e-05	6.660850154785666e-05	0.00010141607390282961	8.705301419914409e-05	1.422877901951368e-05	2.873772571634497e-05	0.9994791274468607	2.696094148382397e-05
Node_559	3.5981523097366116e-05	2.6649351002482195e-05	6.566328596644256e-06	1.9519614600052374e-05	3.0169853299082084e-05	4.5935700164564856e-05	3.9430051819197533e-05	6.444825595353725e-06	1.301655117385365e-05	0.9997629852364067	1.3300964244620759e-05
Node_615	3.545081287622436e-14	2.6256285182783363e-14	6.4694782339046405e-15	1.923170915536938e-14	2.972486167357788e-14	4.5258167494790905e-14	3.8848476473808846e-14	6.34976734666629e-15	1.2824562959396832e-14	0.9999999999997682	1.1399049905604705e-14
ERR369337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_635	8.40436711018726e-11	6.224609459691001e-11	1.5337270727251927e-11	4.559284677980029e-11	7.046909106650143e-11	1.072940880840792e-10	9.209855562965036e-11	1.5053470671019762e-11	3.040334737292133e-11	0.9999999994504377	2.702386609076229e-11
ERR490699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_640	1.7144367445928062e-11	1.2697802271747753e-11	3.1287044166233672e-12	9.300647007093266e-12	1.4375240574155484e-11	2.188730271741008e-11	1.87875119952813e-11	3.0708110335592313e-12	6.202086987795983e-12	0.9999999998878928	5.5126945789433794e-12
Node_646	1.1397711241104808e-09	8.441599501785129e-10	2.0799874717977828e-10	6.183143780404077e-10	9.556773768546756e-10	1.4550852168001273e-09	1.2490086749265404e-09	2.0414994922898459e-10	4.123196542656533e-10	0.9999999925470267	3.66488301057277e-10
Node_647	2.757963605458536e-11	2.042657837639234e-11	5.0330541155863775e-12	1.4961675333711126e-11	2.3125023683887102e-11	3.5209455529146826e-11	3.022291401740362e-11	4.939922745186538e-12	9.977113617156695e-12	0.9999999998196565	8.868108470158383e-12
Node_653	9.500511414647044e-06	7.036457647338318e-06	1.7337642882968407e-06	5.1539319448898705e-06	7.966006187968606e-06	1.2128797983269538e-05	1.0411056151645485e-05	1.7016828044877578e-06	3.436872104382508e-06	0.9999378760725716	3.054846901554334e-06
Node_665	6.202889624201337e-07	4.594107435562812e-07	1.1319757479661294e-07	3.365005270707461e-07	5.201010237548914e-07	7.918899507689133e-07	6.797384831333271e-07	1.1110297278665202e-07	2.2439358667631195e-07	0.9999959439250367	1.9945113837486836e-07
ERR363243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR330757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_728	1.721822631613391e-11	1.2752505096618038e-11	3.1421830459255607e-12	9.340714701763655e-12	1.4437169894739243e-11	2.1981594411500904e-11	1.8868449621843095e-11	3.0840402550090164e-12	6.2288059168722805e-12	0.9999999998874098	5.536443567746862e-12
ERR3198478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_749	3.5453344491603785e-14	2.6258160859326467e-14	6.46994039557317e-15	1.923308301558972e-14	2.972698513565181e-14	4.5261400613337904e-14	3.8851251701741885e-14	6.350220956519451e-15	1.2825479110777388e-14	0.9999999999997682	1.1399864159163075e-14
Node_759	3.545091802890405e-14	2.625636372428032e-14	6.469497586318795e-15	1.9231766684617614e-14	2.972495059076918e-14	4.525830287737248e-14	3.884859268284129e-14	6.349786340984384e-15	1.2824601322035172e-14	0.9999999999997682	1.1399083940947813e-14
Node_760	3.545091802890405e-14	2.625636372428032e-14	6.469497586318795e-15	1.9231766684617614e-14	2.972495059076918e-14	4.525830287737248e-14	3.884859268284129e-14	6.349786340984384e-15	1.2824601322035172e-14	0.9999999999997682	1.1399083940947813e-14
Node_765	3.4460422709870525e-11	2.552276338866878e-11	6.288740431581002e-12	1.8694437526752095e-11	2.8894438263989538e-11	4.3993790147098774e-11	3.776316665319599e-11	6.172373907194092e-12	1.2466283165997855e-11	0.999999999774663	1.1080594606607491e-11
ERR5414352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_773	2.7187919874217883e-09	2.013645775102437e-09	4.961569171773548e-10	1.474917325525007e-09	2.279657678449977e-09	3.470937230087656e-09	2.9793655110032947e-09	4.869760555039246e-10	9.835407728454252e-10	0.9999999822217953	8.742153886488619e-10
ERR5412624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_804	3.5453344302489144e-14	2.625816071926062e-14	6.46994036106132e-15	1.9233082912996923e-14	2.972698497708262e-14	4.526140037190529e-14	3.885125149450218e-14	6.350220922646207e-15	1.282547904236393e-14	0.9999999999997682	1.1399864098354108e-14
ERR330792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR369248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR330913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_442	3.6487684786339994e-14	2.7030236058041525e-14	6.658698893583638e-15	1.979420222846799e-14	3.059426067785378e-14	4.6662797664930404e-14	3.998472488212314e-14	6.5354866771445356e-15	1.3199658473368024e-14	0.9999999999997613	1.1739454150290373e-14
Node_445	7.112840494393037e-11	5.268577905708725e-11	1.2980342109286957e-11	3.8586444711219696e-11	5.96398750755825e-11	9.087657369482054e-11	7.794546898881452e-11	1.2740154537062572e-11	2.5731165419593584e-11	0.9999999995348088	2.2877140654729067e-11
Node_450	2.906530682610679e-11	2.1530241874331254e-11	5.304176670511069e-12	1.576763679354671e-11	2.4370731629774946e-11	3.715084359828274e-11	3.1850973934401565e-11	5.2060284625198646e-12	1.0514564729848001e-11	0.9999999998098899	9.349688872075528e-12
ERR5412747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_453	3.117129893239549e-09	2.3088179022746268e-09	5.688502707916718e-10	1.6910116342126947e-09	2.613656774304405e-09	2.4472614740176974e-08	3.41588078095013e-09	5.583242951008707e-10	1.1276421140124455e-09	0.9999999591236005	1.0024708953386927e-09
Node_458	3.663121875417634e-07	2.916494026513576e-07	6.684892648501772e-08	1.9872067963239866e-07	3.071461130173759e-07	0.003638519998088073	4.014201538298068e-07	6.561195744190227e-08	1.3251582824443222e-07	0.9963595082535218	1.4152314118302198e-07
Node_461	3.8194878282360405e-07	3.0321774059208026e-07	6.97024750264584e-08	2.0720337539634796e-07	3.2025711402958125e-07	0.0036652076690226448	4.1855538628148525e-07	6.841270407021697e-08	1.3817246879631085e-07	0.9963327383247863	1.465361440185907e-07
ERR2818435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR3198462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR2818450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_470	4.1090781826212445e-11	3.043347781378373e-11	7.498725805291984e-12	2.2291336103035133e-11	3.445387390319159e-11	5.245841728807568e-11	4.502899036026386e-11	7.359969774766348e-12	1.4864858915705608e-11	0.999999999731307	1.3212564079584514e-11
Node_484	7.38566339949181e-14	5.470116865708087e-14	1.347822121204811e-14	4.0066481547677175e-14	6.192744556035222e-14	9.428883923751868e-14	8.093517602717391e-14	1.3228820910918228e-14	2.6718120111869393e-14	0.9999999999995169	2.3748269944487873e-14
Node_494	2.0755001666472003e-11	1.5371981988616335e-11	3.787615121160072e-12	1.1259379778246172e-11	1.7402691759468802e-11	2.649680752641131e-11	2.274419537499886e-11	3.7175292888443795e-12	7.508257518004472e-12	0.9999999998642828	6.673677862828732e-12
ERR3198450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR2818437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_505	3.545086325437263e-14	2.6256323156077868e-14	6.469487590422539e-15	1.9231736969332796e-14	2.9724904663319895e-14	4.525823294963978e-14	3.884853265862813e-14	6.34977653005167e-15	1.2824581506990397e-14	0.9999999999997682	1.1399066478847348e-14
ERR5413739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_514	4.516881840610915e-11	3.3453828307309874e-11	8.24293355159212e-12	2.4503629955885596e-11	3.787323347368129e-11	5.766462994700295e-11	4.949787271498781e-11	8.09040673981053e-12	1.6340115304586995e-11	0.9999999997045091	1.4655417925329045e-11
ERR494851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_521	1.3155867054014604e-07	9.743759814658247e-08	2.4008362796834925e-08	7.136925636221649e-08	1.103095547033431e-07	1.6795396325639253e-07	1.4416747124977759e-07	2.3564113305973792e-08	4.7592209001717224e-08	0.9999991390867431	4.295205748607393e-08
ERR5412618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_530	3.1588294352997545e-08	2.33955505832587e-08	5.764600902747425e-09	1.7136332166235148e-08	2.6486210826020545e-08	4.032709663281182e-08	3.46157687613269e-08	5.657933028818064e-09	1.142727195921962e-08	0.9999997933493384	1.0251602390472648e-08
Node_539	2.2531696889440262e-08	1.668787331190063e-08	4.111847217131344e-09	1.2223219077662418e-08	1.8892418419707276e-08	2.876501993286351e-08	2.4691172008505734e-08	4.035761811051502e-09	8.150988628289255e-09	0.9999998526264939	7.283508927417058e-09
Node_549	1.3177925828245694e-07	9.760097422480343e-08	2.4048618224502225e-08	7.148892299510895e-08	1.1049451351698438e-07	1.6823557523390936e-07	1.4440920048637666e-07	2.3603623849310705e-08	4.767200805937093e-08	0.9999991382243466	4.2442958515891476e-08
Node_551	0.00014299896826921297	0.00010591073889926948	2.6096121948364325e-05	7.757550288427008e-05	0.00011990203646821323	0.000182559183024103	0.0001567042260464953	2.561324067123933e-05	5.173081148476259e-05	0.9990645438395168	4.636533078733398e-05
Node_555	7.300554760397923e-11	5.407082011871636e-11	1.3322905026796193e-11	3.9604775735571285e-11	6.121382508658882e-11	9.320230254420326e-11	8.000252010800884e-11	1.3076378688243625e-11	2.641023404681738e-11	0.9999999995225571	2.3533542666464022e-11
Node_558	4.312511413903688e-05	3.194017942144104e-05	7.869974526604572e-06	2.33949409339731e-05	3.6159624581766336e-05	5.505554139308683e-05	4.7258296448698835e-05	7.724348929135818e-06	1.560079192729181e-05	0.9997178177539393	1.4053433759628905e-05
ERR337898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR369311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_634	4.145443714879279e-14	3.0702809413188855e-14	7.565089876026834e-15	2.2488615460132324e-14	3.475879228321655e-14	5.2922676658510957e-14	4.542749901079733e-14	7.425105848203551e-15	1.499641360568364e-14	0.999999999999729	1.3329488629869056e-14
ERR5414299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR459978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_639	3.6672892911491037e-14	2.716140705638753e-14	6.692497835479991e-15	1.989467577468125e-14	3.07495543253874e-14	4.6818333263597524e-14	4.0187683660501716e-14	6.5686602051858845e-15	1.3266658723255126e-14	0.9999999999997602	1.179200449238194e-14
Node_644	1.1686989869670324e-13	8.655850790937246e-14	2.1327784146941718e-14	6.340074528621203e-14	9.79932864213597e-14	1.4920158818310355e-13	1.2807090320340527e-13	2.093313594336975e-14	4.227844977411688e-14	0.9999999999992358	3.757899258010047e-14
Node_645	2.0746268109472023e-11	1.5365513551993474e-11	3.786021319671341e-12	1.1254641911361939e-11	1.739536883062125e-11	2.6485657858228547e-11	2.2734624779442264e-11	3.715964978975127e-12	7.505098096672795e-12	0.9999999998643399	6.670869607621026e-12
ERR374109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR343238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_651	2.8448397814456473e-11	2.1070017983184008e-11	5.1915959086082035e-12	1.5432969855792897e-11	2.3853464633322134e-11	3.631855749441803e-11	3.117493934211154e-11	5.0955308891533995e-12	1.0291393862455073e-11	0.9999999998139757	9.14745492368065e-12
Node_652	2.190260540374835e-11	1.62219430684792e-11	3.9970432550748685e-12	1.1881943270197239e-11	1.836493664013758e-11	2.7961892224009718e-11	2.400178735370039e-11	3.9230821755109164e-12	7.923410671280987e-12	0.9999999998567786	7.0426846864519395e-12
Node_662	7.654497518158952e-06	5.66922613398904e-06	1.396882111144009e-06	4.1524879618685996e-06	6.418157079568741e-06	9.772090154857394e-06	8.388117228228106e-06	1.3710342775403494e-06	2.7690645108499435e-06	0.999949947173624	2.4612693997398038e-06
Node_664	2.5587695362592543e-08	1.8951267658528248e-08	4.669541512374483e-09	1.3881067530960552e-08	2.145481760908363e-08	3.2666450716733353e-08	2.8040062432896812e-08	4.583136560192539e-09	9.256516051499301e-09	0.9999998326818358	8.227608860673301e-09
Node_727	1.721822631273824e-11	1.275250509410307e-11	3.1421830453058793e-12	9.340714699921538e-12	1.4437169891892036e-11	2.198159440716583e-11	1.8868449618121978e-11	3.084040254400801e-12	6.2288059156438745e-12	0.9999999998874098	5.5364435666549995e-12
ERR2818458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_748	3.5453344483391774e-14	2.625816085324432e-14	6.469940394074546e-15	1.9233083011134782e-14	2.972698512876619e-14	4.526140060285406e-14	3.885125169274282e-14	6.350220955048557e-15	1.2825479107806639e-14	0.9999999999997682	1.139986415652254e-14
ERR5413762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_764	3.79124779790259e-14	2.8079493193785876e-14	6.918711796876283e-15	2.056713854209147e-14	3.178892388009081e-14	4.8400845636987126e-14	4.1546072612379674e-14	6.790688315259186e-15	1.3715086723989022e-14	0.9999999999997521	1.2190587519902713e-14
Node_767	1.3865028289891196e-11	1.026899290816684e-11	2.530252304963115e-12	7.521638478314426e-12	1.1625574280491316e-11	1.7700744709505418e-11	1.5193875547338156e-11	2.483432648506646e-12	5.015764612685567e-12	0.9999999999093364	4.458237758221797e-12
Node_772	2.2966661319374113e-13	1.7010025315626184e-13	4.1912246066617714e-14	1.2459182917227982e-13	1.9257128190494712e-13	2.932031585830282e-13	2.516782414925558e-13	4.113670405513178e-14	8.308339853964704e-14	0.9999999999984982	7.384827101216769e-14
ERR494861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_803	3.5450811888156565e-14	2.6256285112209695e-14	6.469478216515478e-15	1.9231709103676908e-14	2.97248615936811e-14	4.525816737312141e-14	3.884847636938891e-14	6.349767329598895e-15	1.2824562924925982e-14	0.9999999999997682	1.1399049811865765e-14
ERR5412834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_441	3.5453418371131054e-14	2.6258216006147848e-14	6.4699538779722136e-15	1.9233123094490636e-14	2.972704708229297e-14	4.5261500710897595e-14	3.885133266200532e-14	6.350234189440887e-15	1.2825505837179291e-14	0.9999999999997682	1.1399888414992406e-14
SRR6046108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_447	3.75270800972918e-14	2.7794289052573185e-14	6.848379889995388e-15	2.035806373683105e-14	3.146577475929815e-14	4.791202242298026e-14	4.112373755983997e-14	6.721657826308682e-15	1.3575666521116789e-14	0.9999999999997545	1.2066940968914918e-14
Node_449	3.75270800972918e-14	2.7794289052573185e-14	6.848379889995388e-15	2.035806373683105e-14	3.146577475929815e-14	4.791202242298026e-14	4.112373755983997e-14	6.721657826308682e-15	1.3575666521116789e-14	0.9999999999997545	1.2066940968914918e-14
ERR5412165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_456	1.5689141748855576e-11	1.162361560877555e-11	2.863137834480854e-12	8.511201694118184e-12	1.3155060269978667e-11	6.658672838421366e-10	1.7192815059054567e-11	2.810158481577996e-12	5.675649579791452e-12	0.999999999251563	5.048987152101885e-12
Node_457	2.460765573025405e-08	1.8225468353731503e-08	4.4906924334665545e-09	1.3349405881611892e-08	2.06330721856083e-08	0.9999968193613413	2.6966094180263423e-08	4.407596895296644e-09	8.901980308467591e-09	3.0511441445735696e-06	7.912548166740213e-09
Node_459	5.4264568513025e-05	4.019076429022325e-05	9.902832268868546e-06	2.943798295992439e-05	4.549985466001006e-05	0.9863806862304605	5.946537456530282e-05	9.719590777944891e-06	1.9630562360173667e-05	0.01333375340595396	1.7448833190082997e-05
Node_460	7.075076444402305e-06	5.2416001063811116e-06	1.2911425860047524e-06	3.838157853599897e-06	5.932323037849219e-06	0.0002823515044202966	7.753163479841342e-06	1.267251351049839e-06	2.5594551500303343e-06	0.9996804135971911	2.2767283794023405e-06
Node_469	4.108775876478507e-11	3.043123277834742e-11	7.498174121733558e-12	2.228969612259809e-11	3.44513391211166e-11	5.245455785412692e-11	4.502567756362622e-11	7.359428299531663e-12	1.4863765303474e-11	0.9999999997313268	1.3211584837474346e-11
ERR2818440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_483	2.0709225729990817e-11	1.5338078488448543e-11	3.779261393611041e-12	1.1234546792837206e-11	1.736430946852107e-11	2.6438367821099125e-11	2.269403219700772e-11	3.70933013823347e-12	7.491697773767795e-12	0.9999999998645821	6.658958796377509e-12
ERR3198453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_492	3.693343699301136e-14	2.7354376395166002e-14	6.740044962613655e-15	2.0036018319960377e-14	3.09680158034116e-14	4.715095604490589e-14	4.0473198717986425e-14	6.615327522763196e-15	1.336091224779262e-14	0.9999999999997585	1.1875781276413319e-14
Node_493	2.0750554128053688e-11	1.5368687948287456e-11	3.786803482402541e-12	1.125696703336015e-11	1.7398962579320993e-11	2.6491129590355452e-11	2.273932157713801e-11	3.716732668608012e-12	7.506648591910292e-12	0.9999999998643119	6.672247757702923e-12
ERR5413889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_513	1.0854991758498002e-10	8.039639808564615e-11	1.9809456816846293e-11	5.888723916418584e-11	9.101713344108141e-11	1.3857991051963154e-10	1.1895352133269558e-10	1.9442903662864475e-11	3.926864222337264e-11	0.9999999992901688	3.492597661483749e-11
ERR494932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_520	1.3896852217257954e-11	1.0292562977957456e-11	2.5360599069303913e-12	7.538902639021898e-12	1.1652258065317701e-11	1.7741372626307344e-11	1.522874953257125e-11	2.489132786910542e-12	5.027277126427731e-12	0.9999999999091282	4.468585954941828e-12
Node_527	6.990072904616605e-12	5.177126767019497e-12	1.2756301472288718e-12	3.79204428770759e-12	5.8610491143330894e-12	8.923854564090613e-12	7.660013060124717e-12	1.2520259536306209e-12	2.528704563886852e-12	0.9999999999542919	2.2476604587393227e-12
Node_529	2.4682224450514654e-08	1.8280639789730134e-08	4.504300604497485e-09	1.3389858662800931e-08	2.0695596702563152e-08	3.151048420828146e-08	2.7047809690082464e-08	4.420953261441786e-09	8.928956030440626e-09	0.9999998385330271	8.006149538426418e-09
ERR494849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_538	1.565816234028162e-11	1.1597059498573795e-11	2.8574843501668123e-12	8.494395676366662e-12	1.3129084598814349e-11	1.9989943648907277e-11	1.715886653269303e-11	2.8046096090423316e-12	5.664442576242786e-12	0.9999999998976111	5.034818938591096e-12
Node_547	6.060845580274433e-11	4.488903951729398e-11	1.1060538917685278e-11	3.287947804690035e-11	5.0819088878051505e-11	7.737559426286418e-11	6.641727051178408e-11	1.0855875283417005e-11	2.192550505407644e-11	0.9999999996036808	1.9488380120703275e-11
Node_548	9.448373638329458e-12	6.997842330879694e-12	1.7242495779086108e-12	5.125647725317874e-12	7.92228960991879e-12	1.2062236461062122e-11	1.0353921404559569e-11	1.6923441538034566e-12	3.4180109230008624e-12	0.9999999999382121	3.0430769369154744e-12
ERR5414116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_550	8.504415037338446e-11	6.298708944592206e-11	1.5519849870250384e-11	4.6135596727946584e-11	7.130797475601926e-11	1.0857134680747479e-10	9.319492249030639e-11	1.5232671379095255e-11	3.076527728902883e-11	0.9999999994438855	2.7355641557982447e-11
Node_553	7.968098771020852e-12	5.9014917287160406e-12	1.454111730608484e-12	4.322613489279017e-12	6.681106031664752e-12	1.0172448207828803e-11	8.731774544164238e-12	1.4272049231162553e-12	2.882511813928898e-12	0.9999999999478957	2.562921448916188e-12
Node_554	2.370005292695115e-11	1.7553204388882765e-11	4.325062473178448e-12	1.2857040483892064e-11	1.987206372703394e-11	3.0256597947618544e-11	2.5971505222240626e-11	4.245031743140271e-12	8.573649061823114e-12	0.9999999998450227	7.62301317710145e-12
ERR490692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_557	3.944877446892423e-05	2.92173356440229e-05	7.199073124195443e-06	2.1400563616890265e-05	3.307708057092072e-05	5.036215381918452e-05	4.3229610300387235e-05	7.06586185122528e-06	1.4270852021218341e-05	0.9997419524926641	1.2776201919090363e-05
ERR5413001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_633	3.545124054316331e-14	2.6256602591203052e-14	6.4695564424877715e-15	1.92319416447093e-14	2.9725221013115196e-14	4.525871461418607e-14	3.8848946107400913e-14	6.349844108081885e-15	1.2824717993676578e-14	0.9999999999997682	1.1399187643963643e-14
ERR459985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR490674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_643	3.545916026090497e-14	2.626246825001192e-14	6.471001725083055e-15	1.9236238011976468e-14	2.973186155253287e-14	4.526882529690417e-14	3.8857624863997795e-14	6.3512626472435355e-15	1.2827583003336893e-14	0.9999999999997682	1.1401734193738804e-14
ERR330881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR369319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR337880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR337824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR369263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR369173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR330838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_654	6.152401857646743e-11	4.5567141821434164e-11	1.1227621506347595e-11	3.337616164856084e-11	5.1586771627183065e-11	7.854444459510474e-11	6.742058233696562e-11	1.1019866184588047e-11	2.2256715872050805e-11	0.9999999995976939	1.978277266517757e-11
Node_661	1.1465082815916266e-05	8.491497576966834e-06	2.0922822236659435e-06	6.2196921825343666e-06	9.613263609825845e-06	1.4636861876858192e-05	1.2563915327310247e-05	2.0535667427117766e-06	4.147568650221107e-06	0.9999250297229558	3.686546038161945e-06
ERR5412455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_663	7.292323371761809e-12	5.4009855171574964e-12	1.3307883427392203e-12	3.956012127962582e-12	6.114480638859561e-12	9.309721671237102e-12	7.99123171225522e-12	1.3061635047730193e-12	2.6380456460381166e-12	0.9999999999523155	2.3448139247472755e-12
